player_id,team_id,league_id,position,role,pitching_ratings_overall_stuff,pitching_ratings_overall_movement,pitching_ratings_overall_hra,pitching_ratings_overall_pbabip,pitching_ratings_overall_control,pitching_ratings_overall_balk,pitching_ratings_overall_hp,pitching_ratings_overall_wild_pitch,pitching_ratings_vsr_stuff,pitching_ratings_vsr_movement,pitching_ratings_vsr_hra,pitching_ratings_vsr_pbabip,pitching_ratings_vsr_control,pitching_ratings_vsr_balk,pitching_ratings_vsr_hp,pitching_ratings_vsr_wild_pitch,pitching_ratings_vsl_stuff,pitching_ratings_vsl_movement,pitching_ratings_vsl_hra,pitching_ratings_vsl_pbabip,pitching_ratings_vsl_control,pitching_ratings_vsl_balk,pitching_ratings_vsl_hp,pitching_ratings_vsl_wild_pitch,pitching_ratings_talent_stuff,pitching_ratings_talent_movement,pitching_ratings_talent_hra,pitching_ratings_talent_pbabip,pitching_ratings_talent_control,pitching_ratings_talent_balk,pitching_ratings_talent_hp,pitching_ratings_talent_wild_pitch,pitching_ratings_pitches_fastball,pitching_ratings_pitches_slider,pitching_ratings_pitches_curveball,pitching_ratings_pitches_screwball,pitching_ratings_pitches_forkball,pitching_ratings_pitches_changeup,pitching_ratings_pitches_sinker,pitching_ratings_pitches_splitter,pitching_ratings_pitches_knuckleball,pitching_ratings_pitches_cutter,pitching_ratings_pitches_circlechange,pitching_ratings_pitches_knucklecurve,pitching_ratings_pitches_talent_fastball,pitching_ratings_pitches_talent_slider,pitching_ratings_pitches_talent_curveball,pitching_ratings_pitches_talent_screwball,pitching_ratings_pitches_talent_forkball,pitching_ratings_pitches_talent_changeup,pitching_ratings_pitches_talent_sinker,pitching_ratings_pitches_talent_splitter,pitching_ratings_pitches_talent_knuckleball,pitching_ratings_pitches_talent_cutter,pitching_ratings_pitches_talent_circlechange,pitching_ratings_pitches_talent_knucklecurve,pitching_ratings_misc_velocity,pitching_ratings_misc_arm_slot,pitching_ratings_misc_stamina,pitching_ratings_misc_ground_fly,pitching_ratings_misc_hold
1555,33,201,1,12,50,45,45,45,50,1,5,2,50,45,45,45,50,1,5,2,45,45,45,45,50,1,5,2,50,45,45,45,50,1,5,2,50,0,55,0,0,0,50,0,0,0,0,0,50,0,55,0,0,0,50,0,0,0,0,0,12,4,60,56,55
1556,25,200,1,12,50,55,55,50,50,0,4,3,50,55,55,50,50,0,4,3,50,55,60,50,55,0,4,3,50,55,55,50,55,0,4,3,45,0,60,0,0,0,55,0,0,0,0,0,45,0,60,0,0,0,55,0,0,0,0,0,9,3,75,58,70
1557,33,201,1,12,45,50,50,50,45,0,5,3,45,50,50,50,45,0,5,3,50,50,50,50,45,0,5,3,50,50,50,50,45,0,5,3,55,0,45,0,0,40,0,0,0,50,0,0,55,0,45,0,0,40,0,0,0,50,0,0,14,4,65,49,60
1558,175,205,1,13,20,40,35,45,35,0,5,2,20,40,35,45,35,0,5,2,20,40,35,45,35,0,5,2,50,50,60,45,60,0,5,2,35,0,0,0,0,0,35,0,0,35,0,0,45,0,0,0,0,0,55,0,0,55,0,0,9,3,30,52,60
1559,33,201,1,13,50,50,50,50,50,1,7,5,50,50,50,50,50,1,7,5,50,50,50,45,50,1,7,5,50,50,50,50,50,1,7,5,50,0,0,0,0,0,55,0,0,55,0,0,50,0,0,0,0,0,55,0,0,55,0,0,12,3,45,49,50
1560,25,200,1,12,50,50,50,50,45,0,8,4,50,50,55,50,45,0,8,4,50,50,50,50,45,0,8,4,50,50,55,50,45,0,8,4,55,0,0,0,0,0,50,0,0,55,0,0,55,0,0,0,0,0,50,0,0,55,0,0,14,3,45,53,40
1561,33,201,1,12,50,45,50,45,40,0,2,1,45,45,45,45,40,0,2,1,60,50,55,50,40,0,2,1,50,45,50,45,40,0,2,1,50,55,0,0,0,0,0,0,0,0,0,0,50,55,0,0,0,0,0,0,0,0,0,0,11,2,35,54,65
1562,67,202,1,12,40,35,30,45,40,1,5,5,40,35,30,45,40,1,5,5,45,35,30,45,40,1,5,5,45,35,30,45,40,1,5,5,45,0,0,0,0,35,45,0,0,45,0,0,45,0,0,0,0,35,45,0,0,45,0,0,11,4,35,48,70
1563,175,205,1,11,20,40,35,45,30,1,7,4,20,40,35,45,30,1,7,4,20,40,35,45,30,1,7,4,45,55,55,50,40,1,7,4,35,0,0,0,0,0,35,0,0,35,0,0,45,0,0,0,0,0,55,0,0,50,0,0,9,3,45,54,35
1564,25,200,2,0,20,35,30,35,20,30,15,15,20,35,30,35,20,30,15,15,20,35,30,35,20,30,15,15,20,35,30,35,20,30,15,15,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,3,20,46,20
1565,25,200,2,0,20,30,30,35,20,30,15,15,20,30,30,35,20,30,15,15,20,30,30,35,20,30,15,15,20,30,30,35,20,30,15,15,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,4,20,40,20
1566,33,201,3,0,20,35,30,35,20,30,15,15,20,35,30,35,20,30,15,15,20,35,30,35,20,30,15,15,20,35,30,35,20,30,15,15,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,4,20,42,20
1567,109,203,4,0,20,35,30,35,20,30,15,15,20,35,30,35,20,30,15,15,20,35,30,35,20,30,15,15,20,35,35,35,20,30,15,15,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,3,20,60,20
1568,33,201,5,0,20,35,30,35,25,30,15,15,20,35,30,35,25,30,15,15,20,35,30,35,25,30,15,15,20,35,30,35,25,30,15,15,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,3,20,49,20
1569,0,0,4,0,20,30,30,35,20,30,15,15,20,30,30,35,20,30,15,15,20,30,30,35,20,30,15,15,20,30,30,35,20,30,15,15,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,3,20,60,20
1570,25,200,5,0,20,30,30,35,20,30,15,15,20,30,30,35,20,30,15,15,20,30,30,35,20,30,15,15,20,30,30,35,20,30,15,15,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,3,20,49,20
1571,25,200,4,0,20,35,30,35,20,30,15,15,20,35,30,35,20,30,15,15,20,35,30,35,20,30,15,15,20,35,30,35,20,30,15,15,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,3,20,49,20
1572,109,203,6,0,20,30,30,35,20,30,15,15,20,30,30,35,20,30,15,15,20,30,30,35,20,30,15,15,20,30,30,35,20,30,15,15,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,3,20,60,20
1573,33,201,9,0,20,30,30,35,20,30,15,15,20,30,30,35,20,30,15,15,20,30,30,35,20,30,15,15,20,30,30,35,20,30,15,15,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,4,20,49,20
1574,25,200,9,0,20,35,25,40,20,30,15,15,20,35,25,40,20,30,15,15,20,35,25,40,20,30,15,15,20,35,30,40,20,30,15,15,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,4,20,37,20
1575,67,202,9,0,20,30,30,35,20,30,15,15,20,30,30,35,20,30,15,15,20,30,30,35,20,30,15,15,20,30,30,35,20,30,15,15,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,3,20,37,20
1576,139,204,9,0,20,30,30,35,20,30,15,15,20,30,30,35,20,30,15,15,20,30,30,35,20,30,15,15,20,35,30,35,20,30,15,15,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,3,20,41,20
1577,109,203,3,0,20,30,30,35,20,30,15,15,20,30,30,35,20,30,15,15,20,30,30,35,20,30,15,15,20,30,30,35,20,30,15,15,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,3,20,52,20
1578,25,200,1,12,60,50,45,50,45,0,2,5,55,50,45,50,45,0,2,5,65,50,50,55,45,0,2,5,60,50,45,50,45,0,2,5,55,55,0,0,0,65,0,0,0,0,0,0,55,55,0,0,0,65,0,0,0,0,0,0,11,3,75,51,65
1579,4,200,1,11,45,55,60,50,50,0,3,5,45,55,60,55,50,0,3,5,45,50,55,50,50,0,3,5,45,55,60,50,50,0,3,5,45,45,0,0,0,50,50,0,0,0,0,0,45,45,0,0,0,50,50,0,0,0,0,0,11,4,55,59,35
1580,4,200,1,11,45,50,55,50,55,2,5,4,45,50,50,50,55,2,5,4,50,55,60,55,55,2,5,4,45,50,55,50,55,2,5,4,45,50,0,0,0,0,55,0,0,0,0,0,50,50,0,0,0,0,55,0,0,0,0,0,11,3,65,58,70
1581,4,200,1,12,45,50,50,50,50,0,7,4,45,50,50,50,50,0,7,4,50,50,55,50,50,0,7,4,45,50,55,50,50,0,7,3,45,45,0,0,0,50,45,50,0,0,0,0,45,45,0,0,0,50,50,50,0,0,0,0,11,3,60,53,75
1582,4,200,1,12,40,50,55,50,50,2,7,4,40,50,55,50,50,2,7,4,40,50,55,50,50,2,7,4,40,50,55,50,50,2,7,4,45,0,0,0,0,45,35,45,0,0,0,0,45,0,0,0,0,45,40,45,0,0,0,0,10,3,65,53,35
1583,73,202,1,12,35,45,50,45,45,0,5,3,35,45,50,45,45,0,5,3,35,45,50,45,45,0,5,3,35,45,50,45,45,0,5,3,40,0,40,0,0,0,35,40,0,0,0,0,40,0,40,0,0,0,35,40,0,0,0,0,8,3,70,52,25
1584,43,201,1,12,35,50,50,45,55,1,13,7,35,50,50,45,55,1,13,7,35,45,50,45,55,1,13,7,35,50,50,45,55,1,13,7,0,0,0,0,0,45,40,35,0,40,0,0,0,0,0,0,0,45,40,35,0,40,0,0,8,3,55,62,35
1585,166,205,1,13,40,40,40,45,35,1,5,4,40,40,40,45,35,1,5,4,40,40,40,45,35,1,5,4,50,60,65,50,60,1,5,4,0,0,45,0,0,0,45,0,0,0,0,0,0,0,60,0,0,0,60,0,0,0,0,0,10,3,35,59,20
1586,73,202,1,12,45,40,30,45,40,0,5,5,45,40,30,45,40,0,5,5,45,40,35,45,40,0,5,5,45,40,30,45,40,0,5,5,45,45,40,0,0,0,0,0,0,45,0,0,45,45,40,0,0,0,0,0,0,45,0,0,11,4,45,42,70
1587,4,200,1,12,50,45,40,50,50,1,5,2,50,45,40,50,55,1,5,2,50,45,40,50,50,1,5,2,50,45,40,50,55,1,5,2,50,0,0,0,0,0,55,0,0,55,0,0,50,0,0,0,0,0,55,0,0,55,0,0,11,4,45,47,55
1588,73,202,1,12,45,40,35,45,35,0,5,3,45,40,35,45,35,0,5,3,45,40,35,45,35,0,5,3,45,40,35,45,35,0,5,3,0,0,50,0,0,0,0,0,0,55,0,0,0,0,55,0,0,0,0,0,0,55,0,0,11,3,35,50,55
1589,0,0,1,12,50,35,25,50,50,1,5,4,45,35,25,50,50,1,5,4,55,40,30,55,50,1,5,4,50,35,30,50,50,1,5,4,55,55,0,0,0,0,0,0,0,0,0,0,55,55,0,0,0,0,0,0,0,0,0,0,13,2,30,42,50
1590,96,203,1,12,45,45,45,45,35,1,5,5,45,45,45,45,35,1,5,5,45,45,45,45,35,1,5,5,45,45,45,45,35,1,5,5,0,0,0,0,0,50,0,0,0,55,0,0,0,0,0,0,0,50,0,0,0,55,0,0,12,3,40,50,50
1591,4,200,1,12,55,50,50,50,45,1,5,4,60,55,55,55,45,1,5,4,50,45,45,45,45,1,5,4,55,50,50,50,45,1,5,4,0,60,0,0,0,0,0,0,0,65,0,0,0,60,0,0,0,0,0,0,0,65,0,0,13,2,40,50,60
1592,73,202,2,0,20,30,30,35,20,30,15,15,20,30,30,35,20,30,15,15,20,30,30,35,20,30,15,15,20,30,30,35,20,30,15,15,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,3,20,58,20
1593,0,0,2,0,20,30,25,35,20,30,15,15,20,30,25,35,20,30,15,15,20,30,25,35,20,30,15,15,20,30,30,35,20,30,15,15,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,3,20,46,20
1594,85,202,3,0,20,35,30,35,20,30,15,15,20,35,30,35,20,30,15,15,20,35,30,35,20,30,15,15,20,35,30,35,20,30,15,15,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,3,20,41,20
1595,4,200,4,0,20,35,30,35,20,30,15,15,20,35,30,35,20,30,15,15,20,35,30,35,20,30,15,15,20,35,30,35,20,30,15,15,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,2,20,49,20
1596,43,201,5,0,20,30,30,35,20,30,15,15,20,30,30,35,20,30,15,15,20,30,30,35,20,30,15,15,20,35,30,35,20,30,15,15,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,4,20,53,20
1597,4,200,3,0,20,30,30,35,20,30,15,15,20,30,30,35,20,30,15,15,20,30,30,35,20,30,15,15,20,30,30,35,20,30,15,15,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,3,20,40,20
1598,4,200,6,0,20,30,30,35,20,30,15,15,20,30,30,35,20,30,15,15,20,30,30,35,20,30,15,15,20,30,30,35,20,30,15,15,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,3,20,42,20
1599,4,200,4,0,20,35,30,35,20,30,15,15,20,35,30,35,20,30,15,15,20,35,30,35,20,30,15,15,20,35,35,35,20,30,15,15,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,4,20,36,20
1600,43,201,4,0,20,35,30,35,20,30,15,15,20,35,30,35,20,30,15,15,20,35,30,35,20,30,15,15,20,35,30,35,20,30,15,15,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,3,20,48,20
1601,96,203,9,0,20,35,30,40,20,30,15,15,20,35,30,40,20,30,15,15,20,35,30,40,20,30,15,15,20,35,35,40,20,30,15,15,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,3,20,39,20
1602,4,200,8,0,20,30,30,35,20,30,15,15,20,30,30,35,20,30,15,15,20,30,30,35,20,30,15,15,20,30,30,35,20,30,15,15,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,3,20,40,20
1603,4,200,7,0,20,30,30,35,20,30,15,15,20,30,30,35,20,30,15,15,20,30,30,35,20,30,15,15,20,30,30,35,20,30,15,15,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,3,20,40,20
1604,4,200,9,0,20,30,30,35,20,30,15,15,20,30,30,35,20,30,15,15,20,30,30,35,20,30,15,15,20,30,30,35,20,30,15,15,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,3,20,60,20
1605,4,200,7,0,20,30,30,35,20,30,15,15,20,30,30,35,20,30,15,15,20,30,30,35,20,30,15,15,20,30,30,35,20,30,15,15,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,3,20,54,20
1606,96,203,3,0,20,30,30,35,20,30,15,15,20,30,30,35,20,30,15,15,20,30,30,35,20,30,15,15,20,30,30,35,20,30,15,15,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,3,20,58,20
1607,158,205,1,12,20,35,30,45,25,2,5,3,20,35,30,45,25,2,5,3,20,35,30,45,25,2,5,3,35,45,45,45,30,2,5,3,35,0,0,0,0,35,0,0,0,35,0,0,40,0,0,0,0,40,0,0,0,40,0,0,8,3,60,44,45
1608,99,203,1,12,40,45,45,45,35,1,7,7,40,45,45,45,35,1,7,7,40,45,50,45,35,1,7,7,40,45,45,45,35,1,7,7,40,0,45,35,0,45,0,45,0,0,0,45,40,0,45,35,0,45,0,45,0,0,0,45,7,4,50,48,45
1609,99,203,1,11,45,45,50,45,35,2,9,5,45,45,50,45,35,2,9,5,45,50,50,45,35,2,9,5,45,45,50,45,40,2,9,5,45,45,50,0,0,50,0,50,0,0,0,50,45,50,50,0,0,55,0,50,0,0,0,50,9,3,50,44,60
1610,27,200,1,12,45,50,50,50,55,2,5,4,45,50,50,45,55,2,5,4,50,55,55,50,55,2,5,4,45,50,50,50,55,2,5,4,45,50,0,0,0,0,50,0,0,0,0,0,45,50,0,0,0,0,50,0,0,0,0,0,9,4,50,53,60
1611,83,202,1,11,35,45,45,45,45,0,10,5,35,45,45,45,45,0,10,5,35,45,50,45,45,0,10,5,35,45,45,45,45,0,10,5,40,40,0,0,0,35,40,0,0,0,0,0,40,40,0,0,0,35,40,0,0,0,0,0,9,4,65,51,70
1612,39,201,1,12,45,45,40,45,50,0,5,3,45,45,40,45,50,0,5,3,50,45,45,45,50,0,5,3,45,45,40,45,50,0,5,3,0,55,50,0,0,50,0,0,0,50,0,0,0,55,50,0,0,50,0,0,0,50,0,0,13,3,70,57,60
1613,27,200,1,12,50,50,55,50,50,1,7,3,50,50,55,50,50,1,7,3,45,50,55,50,50,1,7,3,50,50,55,50,50,1,7,3,50,0,40,0,0,50,50,0,0,0,0,0,50,0,40,0,0,50,50,0,0,0,0,0,13,3,60,58,55
1614,83,202,1,12,45,35,30,45,20,0,5,5,45,35,30,45,20,0,5,5,50,35,30,45,20,0,5,5,45,35,30,45,20,0,5,5,50,0,60,0,0,0,0,0,0,0,0,0,50,0,60,0,0,0,0,0,0,0,0,0,12,3,30,45,55
1615,27,200,1,12,50,55,60,50,45,1,5,5,55,55,60,50,45,1,5,5,50,50,55,50,45,1,5,5,50,55,60,50,45,1,5,5,45,0,0,0,0,0,60,0,0,55,0,0,45,0,0,0,0,0,60,0,0,55,0,0,11,3,30,61,30
1616,0,0,1,12,35,45,50,45,35,0,12,5,35,45,50,45,35,0,12,5,35,45,45,45,35,0,12,5,35,45,50,45,35,0,12,5,35,0,0,0,0,0,40,0,0,35,0,0,35,0,0,0,0,0,40,0,0,35,0,0,6,3,45,50,80
1617,0,0,1,12,35,45,45,45,35,1,13,4,35,45,45,45,35,1,13,4,35,45,45,45,35,1,13,4,35,45,45,45,35,1,13,4,40,0,0,0,0,0,35,0,0,35,0,0,40,0,0,0,0,0,35,0,0,35,0,0,8,3,35,48,70
1618,125,204,1,13,40,40,35,50,35,0,3,3,45,40,35,50,35,0,3,3,40,40,35,50,35,0,3,3,60,50,50,50,60,0,3,3,45,35,40,0,0,0,40,0,0,0,0,0,55,60,70,0,0,0,60,0,0,0,0,0,12,3,30,49,55
1619,0,0,1,12,30,45,45,45,45,0,11,4,30,45,45,45,45,0,11,4,30,45,45,45,45,0,11,4,35,45,45,45,45,0,12,4,35,0,40,0,0,40,35,0,0,0,0,0,40,0,40,0,0,40,35,0,0,0,0,0,8,3,50,49,65
1620,83,202,2,0,20,35,30,35,20,30,15,15,20,35,30,35,20,30,15,15,20,35,30,35,20,30,15,15,20,35,30,35,20,30,15,15,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,4,20,39,20
1621,27,200,2,0,20,30,30,35,20,30,15,15,20,30,30,35,20,30,15,15,20,30,30,35,20,30,15,15,20,30,30,35,20,30,15,15,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,3,20,46,20
1622,99,203,3,0,20,30,30,35,20,30,15,15,20,30,30,35,20,30,15,15,20,30,30,35,20,30,15,15,20,30,30,35,20,30,15,15,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,3,20,50,20
1623,158,205,3,0,20,30,25,35,20,30,15,15,20,30,25,35,20,30,15,15,20,30,25,35,20,30,15,15,20,35,35,35,20,30,15,15,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,3,20,58,20
1624,27,200,5,0,20,30,30,35,20,30,15,15,20,30,30,35,20,30,15,15,20,30,30,35,20,30,15,15,20,30,30,35,20,30,15,15,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,3,20,47,20
1625,83,202,4,0,20,30,30,35,20,30,15,15,20,30,30,35,20,30,15,15,20,30,30,35,20,30,15,15,20,30,30,35,20,30,15,15,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,3,20,60,20
1626,83,202,3,0,20,35,30,40,20,30,15,15,20,35,30,40,20,30,15,15,20,35,30,40,20,30,15,15,20,35,30,40,20,30,15,15,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,2,20,38,20
1627,27,200,6,0,20,30,30,35,20,30,15,15,20,30,30,35,20,30,15,15,20,30,30,35,20,30,15,15,20,30,30,35,20,30,15,15,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,2,20,56,20
1628,99,203,5,0,20,30,30,35,20,30,15,15,20,30,30,35,20,30,15,15,20,30,30,35,20,30,15,15,20,30,30,35,20,30,15,15,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,3,20,51,20
1629,39,201,9,0,20,30,30,35,20,30,15,15,20,30,30,35,20,30,15,15,20,30,30,35,20,30,15,15,20,30,30,35,20,30,15,15,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,4,20,46,20
1630,39,201,8,0,20,35,30,35,20,30,15,15,20,35,30,35,20,30,15,15,20,35,30,35,20,30,15,15,20,35,30,35,20,30,15,15,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,4,20,54,20
1631,27,200,9,0,20,30,30,35,20,30,15,15,20,30,30,35,20,30,15,15,20,30,30,35,20,30,15,15,20,30,30,35,20,30,15,15,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,3,20,45,20
1632,39,201,3,0,20,30,30,35,20,30,15,15,20,30,30,35,20,30,15,15,20,30,30,35,20,30,15,15,20,30,30,35,20,30,15,15,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,4,20,51,20
1633,83,202,7,0,20,35,30,40,20,30,15,15,20,35,30,40,20,30,15,15,20,35,30,40,20,30,15,15,20,35,30,40,20,30,15,15,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,3,20,38,20
1634,83,202,5,0,20,35,30,35,20,30,15,15,20,35,30,35,20,30,15,15,20,35,30,35,20,30,15,15,20,35,30,35,20,30,15,15,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,3,20,42,20
1635,44,201,1,11,50,45,45,50,50,2,5,4,50,45,45,50,50,2,5,4,50,45,45,50,50,2,5,4,50,45,45,50,50,2,5,4,60,0,60,0,0,50,55,0,0,0,0,0,60,0,60,0,0,50,55,0,0,0,0,0,13,4,65,46,40
1636,8,200,1,11,45,55,60,50,50,1,5,4,45,55,55,50,50,1,5,4,50,60,60,55,50,1,5,4,45,55,60,50,50,1,5,4,55,55,0,0,0,55,45,0,0,0,0,0,55,55,0,0,0,55,45,0,0,0,0,0,13,3,70,58,55
1637,63,202,1,11,45,40,35,45,45,2,11,3,45,40,35,45,45,2,11,3,45,40,40,45,45,2,11,3,45,40,35,45,45,2,11,3,45,45,35,0,0,45,0,50,0,45,0,0,45,45,35,0,0,45,0,50,0,45,0,0,9,4,65,53,45
1638,100,203,1,12,50,40,35,45,45,1,12,7,50,40,35,45,45,1,12,7,45,40,35,45,45,1,12,7,50,40,35,45,45,1,13,7,50,0,0,0,0,50,0,0,0,55,0,0,50,0,0,0,0,50,0,0,0,55,0,0,12,2,50,47,45
1639,44,201,1,11,45,50,50,45,50,0,7,5,45,50,50,45,50,0,7,5,45,50,50,45,50,0,7,5,45,50,50,45,50,0,7,5,45,50,55,0,0,50,50,0,0,0,0,0,45,50,55,0,0,50,50,0,0,0,0,0,13,3,60,53,25
1640,24,200,1,11,45,50,50,45,50,1,5,4,40,45,50,45,50,1,5,4,45,50,50,50,50,1,5,4,45,50,50,45,50,1,5,4,45,45,0,0,0,45,45,0,0,0,0,0,45,45,0,0,0,45,45,0,0,0,0,0,12,3,60,49,55
1641,8,200,1,12,55,55,55,55,50,1,5,3,55,55,55,55,50,1,5,3,55,55,55,55,50,1,5,3,55,55,55,55,50,1,5,3,75,0,60,0,0,0,0,0,0,0,0,0,75,0,60,0,0,0,0,0,0,0,0,0,17,3,30,52,55
1642,8,200,1,12,50,50,50,50,50,1,5,3,55,50,50,50,50,1,5,3,45,45,45,45,50,1,5,3,50,50,50,50,50,1,5,3,50,0,0,0,0,35,50,0,0,55,0,0,50,0,0,0,0,35,50,0,0,55,0,0,11,2,30,53,50
1643,47,201,1,11,45,50,50,45,50,0,5,4,45,45,50,45,50,0,5,4,45,50,50,50,50,0,5,4,45,50,50,45,50,0,5,4,50,0,50,0,0,0,0,0,0,55,0,0,50,0,50,0,0,0,0,0,0,55,0,0,12,4,45,50,50
1644,89,202,1,12,45,40,35,50,40,0,4,3,45,40,30,50,40,0,4,3,45,40,35,50,40,0,4,3,50,40,35,50,40,0,5,3,55,0,0,0,0,0,0,50,0,0,0,0,55,0,0,0,0,0,0,50,0,0,0,0,13,4,20,37,30
1645,0,0,1,12,45,35,30,45,35,1,5,4,45,35,30,45,35,1,5,4,45,35,30,45,35,1,5,4,45,35,30,45,35,1,5,4,45,0,35,0,0,0,0,0,0,45,0,0,45,0,35,0,0,0,0,0,0,45,0,0,8,3,30,46,75
1646,8,200,1,11,50,55,55,50,50,1,5,3,55,55,55,55,50,1,5,3,50,50,55,50,50,1,5,3,55,55,55,50,50,1,5,3,65,0,0,0,0,0,55,0,0,60,0,0,70,0,0,0,0,0,60,0,0,65,0,0,16,3,45,55,50
1647,168,205,1,11,20,40,40,45,35,2,4,4,20,40,40,45,35,2,4,4,20,40,40,45,35,2,4,4,45,50,65,45,60,2,4,4,40,0,0,0,0,30,35,0,0,0,0,30,50,0,0,0,0,55,40,0,0,0,0,45,10,3,65,58,70
1648,44,201,2,0,20,35,25,40,25,30,15,15,20,35,25,40,25,30,15,15,20,35,25,40,25,30,15,15,20,35,30,40,25,30,15,15,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,3,20,39,20
1649,8,200,2,0,20,30,30,35,20,30,15,15,20,30,30,35,20,30,15,15,20,30,30,35,20,30,15,15,20,30,30,35,20,30,15,15,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,4,20,55,20
1650,168,205,3,0,20,25,20,35,0,30,15,15,20,25,20,35,20,30,15,15,20,25,20,35,0,30,15,15,20,35,30,35,20,30,15,15,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,2,20,36,20
1651,8,200,4,0,20,30,30,35,20,30,15,15,20,30,30,35,20,30,15,15,20,30,30,35,20,30,15,15,20,30,30,35,20,30,15,15,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,2,20,58,20
