player_id,team_id,league_id,position,role,bats,batting_ratings_overall_contact,batting_ratings_overall_gap,batting_ratings_overall_eye,batting_ratings_overall_strikeouts,batting_ratings_overall_hp,batting_ratings_overall_power,batting_ratings_overall_babip,batting_ratings_vsr_contact,batting_ratings_vsr_gap,batting_ratings_vsr_eye,batting_ratings_vsr_strikeouts,batting_ratings_vsr_hp,batting_ratings_vsr_power,batting_ratings_vsr_babip,batting_ratings_vsl_contact,batting_ratings_vsl_gap,batting_ratings_vsl_eye,batting_ratings_vsl_strikeouts,batting_ratings_vsl_hp,batting_ratings_vsl_power,batting_ratings_vsl_babip,batting_ratings_talent_contact,batting_ratings_talent_gap,batting_ratings_talent_eye,batting_ratings_talent_strikeouts,batting_ratings_talent_hp,batting_ratings_talent_power,batting_ratings_talent_babip,batting_ratings_misc_bunt,batting_ratings_misc_bunt_for_hit,batting_ratings_misc_gb_hitter_type,batting_ratings_misc_fb_hitter_type,running_ratings_speed,running_ratings_stealing_rate,running_ratings_stealing,running_ratings_baserunning
1093,85,202,1,12,1,40,35,35,40,1,35,40,40,35,35,40,1,35,40,40,35,40,45,1,35,40,40,35,35,40,1,35,40,80,25,0,2,30,25,30,20
1094,18,200,1,12,1,35,35,35,40,2,30,35,35,35,35,40,2,30,35,35,35,35,40,2,30,35,35,35,35,40,2,30,35,30,25,2,0,25,20,20,20
1095,0,0,2,0,2,40,45,50,40,4,45,45,40,45,50,40,4,45,45,40,45,45,35,4,45,40,40,45,50,40,4,45,45,50,20,0,2,25,25,20,20
1096,18,200,2,0,1,40,45,50,30,4,50,50,40,45,50,30,4,45,50,40,45,55,30,4,50,50,40,45,50,30,4,50,50,40,25,0,0,30,25,20,25
1097,37,201,3,0,3,45,40,50,50,6,35,45,45,40,50,50,6,35,45,45,40,50,50,6,35,45,45,40,50,50,6,35,45,55,25,2,2,20,20,20,20
1098,91,203,4,0,1,45,40,40,50,3,25,45,45,40,40,50,3,25,45,45,45,40,50,3,25,45,45,40,40,50,3,25,45,50,40,1,2,50,60,65,60
1099,0,0,5,0,1,40,40,40,50,6,35,35,40,40,40,50,6,35,35,40,40,40,50,6,35,35,40,40,40,50,7,35,35,55,20,2,2,30,45,45,50
1100,18,200,3,0,2,50,50,50,50,17,50,50,50,50,50,50,17,55,50,45,45,45,45,17,45,50,55,50,50,50,17,50,50,45,25,2,2,40,55,55,65
1101,85,202,3,0,1,45,40,45,55,4,35,40,45,40,45,55,4,35,40,45,40,45,55,4,35,40,45,40,45,55,4,35,40,55,25,0,0,35,35,40,30
1102,85,202,5,0,1,45,40,40,55,3,25,40,45,40,40,55,3,25,40,45,40,45,55,3,25,40,45,40,40,55,3,25,40,45,30,2,0,25,25,20,30
1103,18,200,7,0,1,65,75,65,70,3,50,55,65,75,65,70,3,50,55,65,75,65,70,3,50,55,65,80,65,70,3,50,55,35,25,1,0,50,40,25,45
1104,38,201,7,0,1,55,45,40,60,5,40,50,55,45,40,55,5,40,50,60,45,45,65,5,45,50,55,45,40,60,5,40,50,55,25,0,0,40,60,65,75
1105,18,200,9,0,1,55,55,60,55,5,65,55,55,55,60,55,5,60,55,60,55,60,60,5,65,55,55,55,60,55,5,65,55,35,20,0,0,45,50,45,45
1106,18,200,3,0,2,60,55,50,60,7,60,55,60,55,50,65,7,60,55,50,50,45,50,7,50,50,60,55,50,60,7,60,55,35,20,2,2,50,50,55,45
1107,18,200,9,0,1,50,50,45,50,5,55,50,50,50,45,50,5,50,50,55,50,50,55,5,55,50,50,50,45,55,5,55,50,40,25,0,1,40,60,60,65
1108,85,202,5,0,1,40,40,50,55,5,40,30,40,40,50,55,5,40,30,40,40,50,60,5,40,30,40,40,50,55,5,40,30,55,25,0,0,30,35,35,30
1109,85,202,2,0,3,40,35,45,45,1,30,35,40,40,45,50,1,30,40,40,35,45,45,1,30,35,40,35,45,45,1,30,40,55,20,0,0,25,60,65,75
1110,36,201,6,0,1,45,40,45,55,5,30,40,45,40,45,55,5,30,40,45,40,50,60,5,30,40,45,40,45,55,5,30,40,55,25,0,1,30,45,45,55
1111,36,201,9,0,1,45,40,45,50,8,35,40,45,40,45,50,8,35,40,50,40,45,60,8,35,45,45,40,45,50,8,35,40,45,25,2,0,30,25,20,35
1112,0,0,2,0,1,35,40,45,50,4,30,25,35,40,45,50,4,30,25,40,40,45,55,4,30,25,35,40,45,50,4,30,25,55,20,0,0,25,25,20,20
1113,85,202,7,0,3,40,40,45,50,6,40,30,40,40,45,50,6,40,30,40,40,50,55,6,40,30,40,40,45,50,6,40,30,50,20,0,1,30,30,40,35
1114,85,202,4,0,1,45,40,45,50,2,35,45,45,40,45,50,2,35,45,45,40,45,50,2,35,45,45,40,45,50,2,35,45,55,20,0,0,40,40,45,35
1115,36,201,4,0,1,45,40,55,55,5,35,35,45,40,55,55,5,35,35,45,40,60,55,5,35,35,45,40,55,55,5,35,35,50,20,0,0,25,20,20,30
1116,0,0,1,12,1,40,35,40,40,2,30,35,35,35,40,40,2,30,35,40,35,40,40,2,30,35,40,35,40,40,2,30,35,35,25,0,2,30,30,20,25
1117,85,202,1,12,1,40,30,40,40,1,25,40,40,30,40,40,1,25,40,40,30,40,45,1,25,40,40,30,40,40,1,25,40,60,25,0,2,20,20,20,20
1118,85,202,1,12,1,35,35,40,40,1,30,30,35,35,40,40,1,30,30,35,35,40,40,1,30,30,35,35,40,40,1,30,30,55,25,0,2,25,25,20,20
1119,85,202,1,12,1,35,35,40,40,1,25,35,35,35,40,40,1,25,35,35,35,40,40,1,25,35,35,35,40,40,1,25,35,25,20,2,1,30,25,25,35
1120,132,204,1,12,1,40,35,40,40,2,30,40,40,35,40,40,2,30,40,40,35,40,45,2,30,40,40,35,40,40,2,30,40,80,20,0,2,25,25,20,25
1121,0,0,1,12,1,40,35,45,40,3,30,40,40,35,45,40,3,30,40,40,35,45,40,3,30,40,40,35,45,40,3,30,40,35,20,1,1,20,20,20,20
1122,85,202,1,12,1,45,35,35,45,3,20,45,45,35,35,45,3,20,45,45,35,35,45,3,20,45,45,35,35,45,3,20,45,60,25,0,2,25,20,20,30
1123,0,0,1,12,2,30,35,35,35,3,30,25,30,35,35,35,3,30,25,30,30,35,35,3,30,25,30,35,35,35,3,30,25,70,25,0,2,25,25,20,20
1124,0,0,1,12,2,45,35,35,45,1,20,45,45,35,40,45,1,20,45,40,35,35,40,1,20,45,45,35,35,45,1,20,45,50,20,1,1,25,25,20,20
1125,0,0,1,12,1,45,35,35,45,2,35,45,40,35,35,45,2,35,45,45,35,40,45,2,35,45,45,35,35,45,2,35,45,50,25,0,0,25,20,25,20
1126,85,202,1,11,2,45,35,40,45,3,25,45,45,35,40,45,3,25,45,40,35,40,40,3,25,45,45,35,40,45,3,25,45,45,25,0,0,25,25,20,25
1127,0,0,1,12,1,40,35,35,40,3,25,40,40,35,35,40,3,25,40,40,35,35,40,3,25,40,40,35,35,40,3,25,40,35,20,0,0,25,25,20,30
1128,0,0,1,12,1,40,35,35,40,3,30,35,40,35,35,40,3,30,35,40,35,35,40,3,30,35,40,35,35,40,3,30,35,80,25,2,0,30,20,20,20
1129,27,200,1,12,2,45,35,35,45,3,30,45,45,40,40,45,3,30,50,45,35,35,40,3,30,45,45,35,35,45,3,30,45,65,25,0,1,25,25,20,20
1130,27,200,1,11,3,40,35,35,45,2,25,45,40,35,35,45,2,25,45,40,35,35,40,2,25,45,40,35,35,45,2,25,45,60,25,2,2,25,30,30,35
1131,39,201,1,12,3,35,35,50,40,3,30,35,35,35,50,40,3,30,35,35,35,45,40,3,30,30,35,35,50,40,3,30,35,35,20,0,2,25,20,20,20
1132,27,200,1,12,1,40,35,35,45,2,35,45,40,35,35,45,2,35,45,40,35,35,45,2,35,45,40,35,35,45,2,35,45,75,20,1,2,25,30,25,35
1133,27,200,1,11,2,40,35,40,40,2,30,35,40,35,40,40,2,30,35,35,35,40,40,2,30,35,40,35,40,40,2,30,35,70,25,0,2,25,25,35,20
1134,27,200,1,11,1,40,35,40,40,2,25,35,35,35,40,40,2,25,35,40,35,40,45,2,25,35,40,35,40,40,2,25,35,40,20,1,0,25,20,20,25
1135,27,200,1,13,3,35,35,35,40,2,30,30,35,35,35,40,2,30,30,35,35,35,40,2,30,30,35,35,35,40,2,30,30,35,20,0,1,20,20,20,20
1136,27,200,1,11,2,40,35,35,40,3,20,45,45,35,35,45,3,20,45,40,30,35,40,3,20,45,40,35,35,45,3,20,45,65,25,2,0,25,30,30,35
1137,39,201,1,12,1,40,35,35,45,2,25,45,40,35,35,45,2,25,45,40,35,35,45,2,25,45,40,35,35,45,2,25,45,55,25,0,1,30,25,20,20
1138,0,0,1,12,2,35,35,35,40,3,30,35,35,35,35,40,3,30,35,35,35,35,40,3,30,35,35,35,35,40,3,30,35,45,25,0,0,25,25,20,20
1139,83,202,1,13,1,45,35,40,45,3,25,45,45,35,40,45,3,25,45,45,35,40,45,3,25,45,45,35,40,45,3,25,45,60,25,2,0,25,25,20,20
1140,27,200,1,12,1,30,35,35,35,3,25,25,30,35,35,35,3,25,25,30,35,35,35,3,25,25,30,35,35,35,3,25,25,80,25,2,0,25,20,25,20
1141,99,203,1,12,1,40,35,35,40,1,25,45,40,35,35,40,1,25,45,40,35,35,45,1,25,45,40,35,35,40,1,25,45,45,20,1,0,20,25,20,30
1142,27,200,2,0,1,50,55,50,50,4,55,50,50,55,50,50,4,50,50,60,60,60,60,4,60,55,50,55,50,50,4,55,50,40,20,0,0,35,25,20,20
1143,83,202,2,0,1,40,45,50,40,2,40,45,40,45,50,40,2,40,45,40,45,50,40,2,40,45,40,45,50,40,2,40,45,50,25,0,0,25,20,20,20
1144,99,203,3,0,3,55,45,45,60,10,30,45,55,45,45,60,10,30,45,55,45,45,60,10,30,50,55,45,45,60,10,30,45,50,25,0,2,25,25,20,30
1145,27,200,4,0,1,50,45,40,50,9,45,50,50,45,40,50,9,45,50,55,45,40,55,9,45,50,55,45,40,50,9,45,50,55,25,0,0,55,60,60,65
1146,83,202,3,0,1,45,35,40,50,3,35,40,45,35,40,50,3,35,40,45,40,40,55,3,35,40,45,40,40,55,3,35,40,55,25,0,2,35,40,40,45
1147,27,200,4,0,1,55,60,55,50,6,50,55,55,60,50,50,6,50,55,55,60,65,50,6,55,55,55,60,55,50,6,50,55,40,50,2,2,60,45,50,35
1148,83,202,4,0,1,40,40,50,55,10,35,35,40,40,45,50,10,35,35,45,40,50,60,10,40,35,40,40,50,55,10,35,35,45,20,0,0,30,45,50,45
1149,27,200,4,0,1,55,50,45,55,9,50,55,55,45,45,55,9,50,50,55,50,45,55,9,50,55,55,50,45,55,9,50,55,35,20,0,0,30,25,25,25
1150,27,200,7,0,1,45,45,70,40,12,70,50,45,45,65,40,12,70,50,45,45,70,40,12,75,50,45,45,70,40,12,70,50,45,20,2,2,25,35,40,30
1151,83,202,7,0,3,45,40,50,50,5,20,45,45,40,50,55,5,20,45,45,40,45,50,5,20,40,45,40,50,55,5,20,45,50,40,0,1,35,45,50,55
1152,27,200,3,0,1,60,50,45,65,5,50,55,60,50,45,65,5,50,55,65,50,45,70,5,55,55,65,50,45,65,5,50,55,40,25,0,1,35,45,45,50
1153,27,200,8,0,2,55,55,50,60,3,55,50,60,60,50,60,3,55,50,45,50,45,50,3,45,45,55,55,50,60,3,55,50,40,25,0,0,60,70,65,80
1154,158,205,8,0,1,35,35,35,35,2,25,35,35,30,35,35,2,25,35,35,35,30,35,2,25,35,50,45,45,50,2,35,50,50,20,0,0,60,40,30,45
1155,99,203,6,0,1,40,40,40,50,5,35,30,40,40,40,50,5,35,30,40,40,40,50,5,35,30,40,40,40,50,5,35,30,55,25,0,0,50,45,40,30
1156,39,201,2,0,1,45,40,55,50,5,30,40,45,40,55,50,5,30,40,40,40,50,45,5,30,40,45,40,55,50,5,30,40,50,20,0,1,25,25,20,35
1157,0,0,7,0,1,40,40,50,50,5,20,30,40,40,50,50,5,20,30,40,40,50,55,5,20,30,40,40,50,50,5,20,30,55,30,2,0,25,30,20,30
1158,99,203,3,0,1,45,40,40,50,5,30,45,45,40,40,50,5,30,45,50,40,45,55,5,30,45,45,40,45,50,5,30,45,45,30,1,0,20,25,30,20
1159,83,202,3,0,1,45,40,40,50,5,35,40,45,40,40,50,5,35,40,45,40,40,55,5,35,40,45,40,40,50,5,35,40,60,25,0,0,30,35,40,30
1160,39,201,6,0,3,45,40,55,55,4,30,40,45,40,55,55,4,30,40,45,40,50,50,4,30,40,45,40,55,55,4,30,40,50,20,2,2,35,25,20,20
1161,83,202,3,0,1,45,40,40,50,5,30,45,45,40,40,50,5,30,45,50,40,45,50,5,30,45,45,40,40,50,5,30,45,50,25,0,1,30,20,20,20
1162,65,202,3,0,1,40,40,40,50,5,35,30,40,40,40,50,5,35,30,40,40,45,55,5,40,30,40,40,40,50,5,35,30,50,20,0,2,20,20,20,20
1163,0,0,1,12,1,40,35,35,40,1,30,40,40,35,35,40,1,30,40,40,35,35,45,1,30,40,40,35,35,40,1,30,40,65,25,1,1,25,20,20,20
1164,0,0,1,12,1,30,35,35,35,3,25,25,30,35,35,35,3,25,25,30,35,35,35,3,25,30,30,35,35,35,3,25,25,40,20,1,1,20,20,25,25
1165,62,202,10,11,2,45,35,40,45,2,30,45,45,35,40,45,2,30,45,40,35,40,40,2,30,45,45,35,40,45,2,30,45,65,25,0,0,20,20,20,20
1166,83,202,1,12,2,40,35,35,45,3,20,45,45,35,35,45,3,20,45,40,35,35,40,3,20,45,40,35,35,45,3,20,45,35,20,0,0,25,20,20,25
1167,125,204,1,12,1,40,35,50,40,1,30,40,40,35,45,40,1,30,40,40,35,50,45,1,30,40,40,35,50,40,1,30,40,35,25,0,1,30,30,25,30
1168,99,203,1,12,2,40,35,35,40,3,30,40,40,35,35,40,3,30,40,40,35,35,40,3,30,35,40,35,35,40,3,30,40,55,25,1,2,20,20,20,20
1169,0,0,1,12,2,35,35,35,35,1,30,30,35,35,35,35,1,30,30,30,35,35,35,1,25,30,35,35,35,35,1,30,30,70,25,2,0,25,20,20,25
1170,125,204,1,12,1,30,35,40,35,1,30,25,30,35,40,35,1,25,25,30,35,40,35,1,30,25,30,35,40,35,1,30,25,35,25,1,0,25,25,20,30
1171,0,0,1,12,1,45,35,45,45,2,25,45,45,35,45,45,2,25,45,45,35,50,45,2,25,45,45,35,45,45,2,25,45,70,20,0,0,20,30,25,30
1172,83,202,1,12,1,40,35,35,40,2,30,45,40,35,35,40,2,30,45,40,35,35,45,2,30,45,40,35,35,40,2,30,45,60,20,1,0,20,20,20,20
1173,0,0,1,12,3,35,35,45,35,2,30,30,35,35,45,35,2,30,30,30,35,45,35,2,30,25,35,35,45,35,2,30,30,30,25,0,2,25,20,20,30
1174,83,202,1,11,2,40,35,35,40,3,30,35,40,35,35,40,3,30,35,35,35,35,40,3,30,35,40,35,35,40,3,30,35,70,25,0,0,20,25,20,25
1175,125,204,1,12,1,40,35,40,45,3,30,40,40,35,40,40,3,30,40,40,35,40,45,3,30,45,40,35,40,45,3,30,40,65,25,2,0,20,25,20,30
1176,22,200,1,12,2,35,35,35,40,1,30,35,35,35,35,40,1,30,35,35,35,35,40,1,25,35,35,35,35,40,1,30,35,40,25,1,1,20,20,20,20
1177,179,205,1,11,1,30,30,30,30,1,25,30,30,30,30,30,1,25,30,30,30,30,30,1,25,30,40,35,35,40,1,30,35,40,25,0,1,25,25,20,30
1178,0,0,1,12,3,45,35,40,45,2,30,45,45,35,40,45,2,30,45,45,35,40,45,2,30,45,45,35,40,45,2,30,45,75,25,0,0,25,25,25,20
1179,50,201,1,12,1,40,35,35,45,3,30,45,40,35,35,45,3,30,45,45,35,35,45,3,30,45,45,35,35,45,3,30,45,45,20,1,2,25,25,20,20
1180,22,200,1,11,3,35,35,35,40,3,30,35,35,30,35,40,3,30,35,35,35,35,40,3,30,35,35,35,35,40,3,30,35,60,25,0,0,25,20,20,20
1181,22,200,1,11,2,40,35,40,40,2,25,40,40,35,40,45,2,25,45,40,30,40,40,2,25,40,40,35,40,40,2,25,40,70,20,0,1,25,30,40,20
1182,22,200,1,13,1,40,35,40,45,3,30,45,40,35,40,40,3,30,45,45,35,40,45,3,30,45,40,35,40,45,3,30,45,50,20,0,1,25,25,20,25
1183,81,202,1,12,1,45,35,40,45,3,20,45,45,35,40,45,3,20,45,45,35,40,45,3,20,45,45,35,40,45,3,20,45,75,20,0,2,30,25,20,30
1184,81,202,1,12,3,40,35,40,45,1,25,45,40,35,40,45,1,25,45,40,35,35,40,1,25,40,40,35,40,45,1,25,45,30,20,0,0,25,25,20,25
1185,0,0,1,12,1,40,35,35,40,3,30,40,40,35,35,40,3,30,40,40,35,40,45,3,30,40,40,35,40,40,3,30,40,40,25,2,2,20,25,20,30
1186,50,201,1,12,2,40,35,40,40,1,35,40,40,35,40,45,1,35,40,40,35,40,40,1,35,40,40,35,40,40,1,35,40,40,20,1,1,30,20,20,20
1187,50,201,1,12,1,40,35,35,40,1,35,40,40,35,35,40,1,35,40,40,35,35,45,1,35,40,40,35,35,40,1,35,40,55,25,1,2,25,20,20,20
1188,179,205,10,0,1,35,30,35,35,1,25,35,35,30,30,35,1,25,35,35,30,35,35,1,25,35,45,35,40,45,1,30,45,45,25,1,1,20,20,20,20
1189,22,200,2,0,1,50,45,45,45,11,55,50,50,45,45,45,11,55,50,50,45,45,45,11,55,50,50,45,45,45,11,55,50,50,25,2,0,35,45,45,50
1190,22,200,2,0,1,55,45,45,60,5,50,50,55,45,45,55,5,50,50,55,50,45,60,5,50,50,55,50,50,60,5,50,50,45,25,0,1,25,20,20,30
1191,22,200,3,0,2,55,50,50,50,3,55,55,60,50,55,55,3,55,60,50,45,50,45,3,45,50,55,50,50,50,3,55,55,40,25,0,0,25,20,20,30
1192,22,200,4,0,1,65,45,50,70,7,50,55,65,45,50,70,7,50,55,70,50,50,70,7,50,60,65,45,50,70,7,50,55,50,25,1,1,30,30,30,30
1193,22,200,5,0,2,50,45,45,50,4,55,50,50,45,50,50,4,55,50,45,45,45,45,4,45,45,50,45,45,50,4,55,50,40,25,0,0,30,30,30,30
1194,22,200,6,0,1,55,50,75,50,3,55,55,55,50,70,50,3,55,55,60,50,75,55,3,65,55,55,50,75,50,3,55,55,50,25,0,0,30,25,25,45
1195,22,200,9,0,1,50,55,75,50,15,55,55,50,55,75,50,15,55,55,55,55,75,50,15,60,55,55,55,75,50,15,55,55,30,25,0,2,40,50,60,60
1196,0,0,5,0,1,60,50,45,65,4,50,55,60,50,45,60,4,50,55,65,50,45,70,4,55,55,60,50,45,65,4,50,55,40,20,2,2,35,50,45,60
1197,50,201,9,0,1,55,55,55,55,9,50,50,55,55,55,55,9,50,50,55,55,60,55,9,55,50,55,55,60,55,9,55,50,35,25,0,0,45,50,50,45
1198,0,0,8,0,1,35,30,30,35,3,0,30,30,30,30,35,3,20,30,35,30,30,35,3,0,30,45,40,40,50,3,20,45,50,35,1,0,30,30,30,30
1199,22,200,9,0,2,50,55,50,50,9,55,50,50,60,50,50,9,55,50,45,55,50,45,9,50,50,50,55,50,50,9,55,50,65,25,0,0,35,40,40,35
1200,22,200,3,0,2,55,45,45,55,11,50,50,60,45,45,60,11,50,55,50,45,45,50,11,45,50,55,45,45,55,11,50,50,35,20,0,1,30,45,60,55
1201,22,200,7,0,2,40,60,55,35,7,65,50,45,60,55,35,7,65,50,40,55,50,35,7,60,50,45,60,55,35,7,65,55,50,20,2,2,40,30,35,20
1202,50,201,3,0,1,45,40,45,55,5,30,45,45,40,40,55,5,30,45,50,40,45,55,5,30,45,45,40,45,55,5,30,45,55,20,1,1,30,20,25,35
1203,50,201,4,0,3,50,45,40,55,1,40,45,50,45,40,55,1,40,50,50,45,40,50,1,40,45,50,45,40,55,1,40,45,50,20,0,1,35,30,30,35
1204,81,202,8,0,1,40,40,45,50,4,35,30,40,40,45,50,4,35,30,40,40,50,55,4,40,30,40,40,45,50,4,40,30,80,20,0,1,45,50,55,65
1205,81,202,2,0,1,40,40,50,50,5,30,30,40,40,45,50,5,30,25,40,40,50,55,5,35,30,40,40,50,50,5,35,30,50,20,0,0,25,35,40,45
1206,81,202,7,0,2,40,40,45,55,3,30,35,45,40,50,60,3,30,35,40,40,45,50,3,30,35,40,40,45,55,3,30,35,50,25,2,2,45,30,20,20
1207,81,202,6,0,1,45,40,40,55,2,35,40,45,40,40,50,2,35,40,45,45,40,55,2,35,40,45,40,40,55,2,35,40,50,25,2,0,55,55,60,55
1208,141,204,3,0,2,45,40,40,50,2,35,45,45,40,40,55,2,35,45,45,40,40,50,2,35,45,45,40,45,50,2,35,45,55,25,1,0,20,20,20,20
1209,50,201,2,0,2,45,35,50,50,7,20,40,45,35,50,50,7,20,40,40,35,45,45,7,20,40,45,35,55,50,7,20,40,55,25,1,1,20,25,25,30
1210,0,0,1,12,1,40,35,35,40,3,25,45,40,35,35,40,3,25,45,40,35,40,45,3,25,45,40,35,35,45,3,25,45,45,20,1,2,25,20,20,20
1211,0,0,1,12,1,35,35,45,40,3,30,30,35,35,45,35,3,30,30,35,35,45,40,3,30,30,35,35,45,40,3,30,30,80,25,2,0,30,30,20,25
1212,81,202,1,11,1,35,30,40,40,3,30,30,35,30,40,40,3,30,30,35,35,40,40,3,30,30,35,30,40,40,3,30,30,50,25,1,0,25,25,20,35
1213,81,202,1,12,1,35,35,50,35,1,25,30,35,35,50,35,1,25,30,35,35,50,35,1,25,30,35,35,50,35,1,25,30,65,20,0,2,20,20,20,30
1214,0,0,1,12,1,35,35,40,40,2,30,30,35,35,40,35,2,30,30,35,35,40,40,2,30,30,35,35,40,40,2,30,30,70,20,2,0,25,20,20,20
1215,0,0,1,12,2,40,35,40,40,3,25,45,40,35,40,45,3,25,45,40,35,40,40,3,25,40,40,35,40,40,3,25,45,55,20,0,0,25,25,25,20
1216,0,0,1,12,1,40,35,35,45,1,35,45,40,35,35,40,1,35,45,40,35,35,45,1,35,45,40,35,35,45,1,35,45,40,25,0,0,30,20,20,20
1217,0,0,1,12,1,40,35,40,40,1,30,40,40,35,40,40,1,30,40,40,35,40,40,1,30,40,40,35,40,40,1,30,40,50,25,1,0,25,30,35,35
1218,81,202,1,12,1,40,35,35,40,3,35,35,40,35,35,40,3,35,35,40,35,35,40,3,35,35,40,35,35,40,3,35,35,35,25,2,1,25,25,20,35
1219,81,202,1,12,2,45,35,35,45,1,30,45,45,35,35,45,1,30,50,45,35,35,40,1,30,45,45,35,35,45,1,30,45,60,20,2,0,25,25,20,25
1220,0,0,1,12,3,45,40,35,45,1,20,45,45,40,35,45,1,20,45,40,35,35,40,1,20,45,45,40,35,45,1,20,45,80,25,1,0,25,30,30,35
1221,81,202,1,12,1,45,35,40,45,3,25,45,45,35,40,45,3,25,45,45,35,40,45,3,30,45,45,35,40,45,3,25,45,65,25,2,2,20,25,20,35
1222,0,0,1,12,2,40,35,40,40,1,30,35,40,35,40,40,1,30,35,35,35,40,40,1,30,35,40,35,40,40,1,30,35,70,25,0,2,30,20,20,30
1223,55,201,1,12,1,40,35,45,45,3,20,45,40,35,45,40,3,20,45,40,35,45,45,3,20,45,40,35,45,45,3,20,45,70,20,0,1,25,20,25,20
1224,78,202,1,12,1,40,35,40,45,3,35,45,40,35,40,40,3,30,45,45,35,40,45,3,35,45,40,35,40,45,3,35,45,50,25,0,0,30,20,20,20
1225,177,205,1,11,2,30,30,30,30,2,20,25,30,30,30,30,2,20,25,30,30,30,30,2,20,25,35,35,35,40,2,20,30,75,20,0,2,25,25,20,25
1226,55,201,1,12,1,30,35,45,30,1,30,25,25,35,45,30,1,30,25,30,35,45,30,1,30,25,30,35,45,30,1,30,25,40,25,0,0,20,20,20,25
1227,78,202,1,12,1,40,35,40,40,3,25,40,40,35,40,40,3,25,40,40,35,40,45,3,25,45,40,35,40,40,3,25,40,55,25,2,1,25,20,20,30
1228,17,200,1,11,1,40,35,40,40,1,25,40,40,35,40,40,1,25,40,40,35,40,40,1,25,40,40,35,40,40,1,25,40,45,25,0,1,25,20,20,20
1229,17,200,1,13,1,30,35,35,35,2,30,25,30,35,35,30,2,30,25,30,35,35,35,2,30,25,30,35,35,35,2,30,25,45,25,2,2,35,20,20,20
1230,17,200,1,12,1,35,35,40,40,3,30,35,35,35,35,40,3,30,35,35,40,40,40,3,30,35,35,35,40,40,3,30,35,70,20,0,1,20,25,20,50
1231,17,200,1,12,1,35,35,40,40,1,35,35,35,35,35,40,1,35,35,40,35,40,45,1,35,35,35,35,40,40,1,35,35,45,25,0,1,30,20,20,20
1232,17,200,1,11,1,25,30,35,30,1,25,20,25,30,35,30,1,25,20,25,30,40,30,1,25,20,25,30,40,30,1,25,20,45,20,0,1,25,20,20,25
1233,78,202,1,12,2,30,35,35,35,2,25,25,30,35,35,35,2,25,25,30,35,35,35,2,20,25,30,35,35,35,2,25,25,50,20,1,0,25,20,20,20
1234,111,203,1,12,1,45,35,35,45,3,30,45,45,35,35,45,3,30,45,45,35,35,45,3,30,45,45,35,35,45,3,30,45,50,25,0,1,20,20,25,20
1235,17,200,1,12,2,40,35,40,45,3,30,45,45,35,40,45,3,30,45,40,35,35,40,3,30,45,40,35,40,45,3,30,45,30,20,1,0,25,30,25,35
1236,24,200,2,0,1,50,45,50,50,5,50,50,50,45,50,50,5,50,50,55,50,50,55,5,50,50,55,50,50,55,5,50,55,30,20,0,0,35,45,50,50
1237,17,200,2,0,1,60,50,50,60,6,55,50,55,50,50,60,6,55,50,65,50,55,65,6,60,55,60,50,50,60,6,55,55,50,25,0,0,25,20,20,20
1238,55,201,3,0,1,55,45,50,50,7,35,50,50,45,50,50,7,35,50,55,45,50,55,7,35,55,55,45,50,50,7,35,50,55,25,2,1,30,25,20,20
1239,177,205,4,0,3,35,35,35,35,8,35,35,35,35,35,35,8,35,35,35,35,35,35,8,35,35,55,55,50,55,8,50,50,40,25,1,0,55,45,40,35
1240,78,202,3,0,1,40,45,45,40,5,45,40,40,45,45,40,5,45,40,40,45,50,45,5,50,40,40,45,45,40,5,45,40,35,20,0,0,30,20,20,20
1241,17,200,6,0,1,60,60,45,55,5,45,60,60,60,45,55,5,40,60,60,60,50,55,5,45,60,60,60,45,55,5,45,60,45,25,1,0,50,60,65,65
1242,111,203,4,0,1,40,45,50,40,5,50,40,40,45,50,40,5,50,40,40,45,50,40,5,50,40,40,45,50,40,5,50,40,45,20,0,1,60,50,50,40
1243,17,200,4,0,3,60,75,80,55,5,40,65,60,75,80,55,5,40,60,65,75,80,55,5,40,65,60,80,80,55,5,40,65,50,20,1,1,75,65,60,65
1244,17,200,7,0,1,55,50,50,55,7,55,50,55,50,50,55,7,55,50,60,50,50,60,7,55,50,55,50,50,55,7,55,50,40,25,1,2,40,30,20,35
1245,78,202,8,0,2,45,45,45,50,2,25,40,45,45,45,50,2,30,40,40,40,45,45,2,25,40,45,45,45,50,2,25,40,40,45,1,0,50,50,50,60
1246,17,200,3,0,2,55,45,50,60,4,50,50,60,45,50,60,4,50,50,55,45,45,55,4,45,50,55,45,50,60,4,50,50,40,20,0,1,30,40,45,35
1247,17,200,7,0,1,55,45,55,50,6,40,55,55,45,55,50,6,40,50,55,45,60,55,6,40,55,55,45,55,50,6,40,55,50,20,1,1,35,30,25,25
1248,17,200,7,0,2,50,55,70,50,5,50,50,55,60,70,50,5,55,50,45,50,60,45,5,45,50,50,55,70,50,5,50,50,45,20,2,0,30,20,20,20
1249,78,202,9,0,1,40,40,50,55,4,35,35,40,35,50,55,4,35,35,45,40,50,55,4,35,35,40,40,50,55,4,35,35,50,20,0,2,30,30,30,25
1250,55,201,5,0,2,50,40,40,50,13,35,50,50,40,40,55,13,35,50,50,40,40,50,13,30,50,50,40,40,50,13,35,50,55,25,1,0,50,40,35,40
