game_id,type,line,text
10535,3,8,"2-2: Strikes out swinging"
10535,2,9,"Batting: LHB <a href=\"../players/player_2554.html\">Nick Pierce</a>"
10535,3,10,"0-0: Foul Ball, location: 2F"
10535,3,11,"0-1: Ball"
10535,3,12,"1-1: Called Strike"
10535,3,13,"1-2: Foul Ball, location: 23F"
10535,3,14,"1-2: Strikes out swinging"
10535,2,15,"Batting: RHB <a href=\"../players/player_537.html\">Josh Peters</a>"
10535,3,16,"0-0: Ball"
10535,3,17,"1-0: Ball"
10535,3,18,"2-0: Foul Ball, location: 2F"
10535,3,19,"2-1: Ball"
10535,3,20,"3-1: Foul Ball, location: 2F"
10535,3,21,"3-2: Strikes out looking"
10535,4,22,"Top of the 1st over - 0 runs, 0 hits, 0 errors, 0 left on base; Guadalajara 0 - San Antonio 0"
10535,1,23,"Bottom of the 1st - San Antonio Sycamores batting - Pitching for Guadalajara A's : RHP <a href=\"../players/player_522.html\">Jose Ortega</a>"
10535,2,24,"Pitching: RHP <a href=\"../players/player_522.html\">Jose Ortega</a>"
10535,2,25,"Batting: LHB <a href=\"../players/player_2022.html\">Jeff Kraft</a>"
10535,3,26,"0-0: Ball"
10535,3,27,"1-0: Ball"
10535,3,28,"2-0: Called Strike"
10535,3,29,"2-1: Foul Ball, location: 2F"
10535,3,30,"2-2: Foul Ball, location: 3F"
10535,3,31,"2-2: Ball"
10535,3,32,"3-2: Base on Balls"
10535,2,33,"Batting: RHB <a href=\"../players/player_346.html\">Steve Wilkinson</a>"
10535,3,34,"0-0: Ball"
10535,3,35,"1-0: Ball"
10535,3,36,"2-0: Called Strike"
10535,3,37,"2-1: Swinging Strike"
10535,3,38,"2-2: Foul Ball, location: 2F"
10535,3,39,"2-2: Fielders Choice at 2nd, 6-4 (Groundball, 6, EV 86.3 MPH)"
10535,2,40,"Batting: LHB <a href=\"../players/player_352.html\">Mike Sturgill</a>"
10535,3,41,"0-0: Swinging Strike"
10535,3,42,"0-1: <b>SINGLE</b>  (Line Drive, 9S, EV 96.9 MPH)"
10535,3,43,"<a href=\"../players/player_346.html\">Steve Wilkinson</a> to second"
10535,2,44,"Batting: RHB <a href=\"../players/player_348.html\">Josh Altomonte</a>"
10535,3,45,"0-0: Ball"
10535,3,46,"1-0: Called Strike"
10535,3,47,"1-1: Ball"
10535,3,48,"2-1:  <b>3-RUN HOME RUN</b>  (Flyball, 9D, EV 93.1 MPH), Distance : 351 ft"
10535,2,49,"Batting: RHB <a href=\"../players/player_2019.html\">Adrian Neville</a>"
10535,3,50,"0-0: Ball"
10535,3,51,"1-0: Called Strike"
10535,3,52,"1-1: Foul Ball, location: 9LMF"
10535,3,53,"1-2: Ball"
10535,3,54,"2-2: Foul Ball, location: 7LMF"
10535,3,55,"2-2: Foul Ball, location: 5F"
10535,3,56,"2-2: Ground out U3 (Groundball, 23, EV 81.9 MPH)"
10535,2,57,"Batting: RHB <a href=\"../players/player_2017.html\">Bobby Vasquez</a>"
10535,3,58,"0-0: Ball"
10535,3,59,"1-0: Called Strike"
10535,3,60,"1-1: Called Strike"
10535,3,61,"1-2: Ball"
10535,3,62,"2-2: Strikes out swinging"
10535,4,63,"Bottom of the 1st over - 3 runs, 2 hits, 0 errors, 0 left on base; Guadalajara 0 - San Antonio 3"
10535,1,64,"Top of the 2nd - Guadalajara A's batting - Pitching for San Antonio Sycamores : RHP <a href=\"../players/player_336.html\">Chris Dunn</a>"
10535,2,65,"Batting: LHB <a href=\"../players/player_1827.html\">Edgar Rodriguez</a>"
10535,3,66,"0-0: Foul Ball, location: 7LSF"
10535,3,67,"0-1: Ball"
10535,3,68,"1-1: Ball"
10535,3,69,"2-1: Foul Ball, location: 25F"
10535,3,70,"2-2: Ground out 5-3 (Groundball, 5, EV 86.9 MPH)"
10535,2,71,"Batting: RHB <a href=\"../players/player_1820.html\">John Boivin</a>"
10535,3,72,"0-0: Ball"
10535,3,73,"1-0: Called Strike"
10535,3,74,"1-1: Called Strike"
10535,3,75,"1-2: Ground out U3 (Groundball, 34, EV 77.5 MPH)"
10535,2,76,"Batting: RHB <a href=\"../players/player_1816.html\">Alex Rivera</a>"
10535,3,77,"0-0: Ball"
10535,3,78,"1-0: Called Strike"
10535,3,79,"1-1: Ball"
10535,3,80,"2-1: Swinging Strike"
10535,3,81,"2-2: Strikes out swinging"
10535,4,82,"Top of the 2nd over - 0 runs, 0 hits, 0 errors, 0 left on base; Guadalajara 0 - San Antonio 3"
10535,1,83,"Bottom of the 2nd - San Antonio Sycamores batting - Pitching for Guadalajara A's : RHP <a href=\"../players/player_522.html\">Jose Ortega</a>"
10535,2,84,"Batting: SHB <a href=\"../players/player_3530.html\">Nate Darden</a>"
10535,3,85,"0-0: <b>SINGLE</b>  (Line Drive, 78S, EV 98.8 MPH)"
10535,2,86,"Batting: RHB <a href=\"../players/player_343.html\">Justin Alderete</a>"
10535,3,87,"0-0: Ball"
10535,3,88,"1-0: Called Strike"
10535,3,89,"1-1: Ball"
10535,3,90,"2-1: Foul Ball, location: 7LMFF"
10535,3,91,"2-2: Strikes out swinging"
10535,2,92,"Batting: RHB <a href=\"../players/player_336.html\">Chris Dunn</a>"
10535,3,93,"0-0: Bunt missed!"
10535,3,94,"0-1: Sac Bunt to 13 - play at first, batter OUT! 1-4"
10535,3,95,"<a href=\"../players/player_3530.html\">Nate Darden</a> to second"
10535,2,96,"Batting: LHB <a href=\"../players/player_2022.html\">Jeff Kraft</a>"
10535,3,97,"0-0: Ball"
10535,3,98,"1-0: Called Strike"
10535,3,99,"1-1: Ball"
10535,3,100,"2-1: Ground out 5-3 (Groundball, 56S, EV 80.6 MPH)"
10535,4,101,"Bottom of the 2nd over - 0 runs, 1 hit, 0 errors, 1 left on base; Guadalajara 0 - San Antonio 3"
10535,1,102,"Top of the 3rd - Guadalajara A's batting - Pitching for San Antonio Sycamores : RHP <a href=\"../players/player_336.html\">Chris Dunn</a>"
10535,2,103,"Batting: RHB <a href=\"../players/player_1826.html\">Danny Perez</a>"
10535,3,104,"0-0: Ground out 5-3 (Groundball, 5, EV 102.5 MPH)"
10535,2,105,"Batting: SHB <a href=\"../players/player_2558.html\">Bryan Honeycutt</a>"
10535,3,106,"0-0: Ball"
10535,3,107,"1-0: Ground out 6-3 (Groundball, 6, EV 106.3 MPH)"
10535,2,108,"Batting: RHB <a href=\"../players/player_522.html\">Jose Ortega</a>"
10535,3,109,"0-0: Ball"
10535,3,110,"1-0: Ball"
10535,3,111,"2-0: Ball"
10535,3,112,"3-0: Called Strike"
10535,3,113,"3-1: Ground out 4-3 (Groundball, 34D, EV 104.4 MPH)"
10535,4,114,"Top of the 3rd over - 0 runs, 0 hits, 0 errors, 0 left on base; Guadalajara 0 - San Antonio 3"
10535,1,115,"Bottom of the 3rd - San Antonio Sycamores batting - Pitching for Guadalajara A's : RHP <a href=\"../players/player_522.html\">Jose Ortega</a>"
10535,2,116,"Pitching: LHP <a href=\"../players/player_519.html\">Jeremy Baker</a>"
10535,2,117,"Batting: RHB <a href=\"../players/player_346.html\">Steve Wilkinson</a>"
10535,3,118,"0-0: Foul Ball, location: 3FF"
10535,3,119,"0-1: Ball"
10535,3,120,"1-1: Called Strike"
10535,3,121,"1-2: Ball"
10535,3,122,"2-2: Foul Ball, location: 5SF"
10535,3,123,"2-2: Ground out 5-3 (Groundball, 56S, EV 84.4 MPH)"
10535,2,124,"Batting: LHB <a href=\"../players/player_352.html\">Mike Sturgill</a>"
10535,3,125,"0-0: Ball"
10535,3,126,"1-0: Called Strike"
10535,3,127,"1-1: Called Strike"
10535,3,128,"1-2: Foul Ball, location: 2F"
10535,3,129,"1-2: Ball"
10535,3,130,"2-2: Ground out 3-1 (Groundball, 34, EV 83.8 MPH)"
10535,2,131,"Batting: RHB <a href=\"../players/player_348.html\">Josh Altomonte</a>"
10535,3,132,"0-0: Ball"
10535,3,133,"1-0: Called Strike"
10535,3,134,"1-1: Foul Ball, location: 5FF"
10535,3,135,"1-2:  Fly out, F8  (Line Drive, 8RM, EV 100.0 MPH)"
10535,4,136,"Bottom of the 3rd over - 0 runs, 0 hits, 0 errors, 0 left on base; Guadalajara 0 - San Antonio 3"
10535,1,137,"Top of the 4th - Guadalajara A's batting - Pitching for San Antonio Sycamores : RHP <a href=\"../players/player_336.html\">Chris Dunn</a>"
10535,2,138,"Batting: RHB <a href=\"../players/player_3769.html\">Lou Dugas</a>"
10535,3,139,"0-0: Called Strike"
10535,3,140,"0-1: Foul Ball, location: 2F"
10535,3,141,"0-2: Foul Ball, location: 5F"
10535,3,142,"0-2:  Fly out, F9  (Flyball, 89D, EV 105.0 MPH)"
10535,2,143,"Batting: LHB <a href=\"../players/player_2554.html\">Nick Pierce</a>"
10535,3,144,"0-0: Ball"
10535,3,145,"1-0: Foul Ball, location: 7LSF"
10535,3,146,"1-1: Ground out 4-3 (Groundball, 34D, EV 108.1 MPH)"
10535,2,147,"Batting: RHB <a href=\"../players/player_537.html\">Josh Peters</a>"
10535,3,148,"0-0: <b>SINGLE</b>  (Line Drive, 78S, EV 108.1 MPH)"
10535,2,149,"Pitching: LHP <a href=\"../players/player_2647.html\">Chris Patenaude</a>"
10535,2,150,"Batting: LHB <a href=\"../players/player_1827.html\">Edgar Rodriguez</a>"
10535,3,151,"0-0: Ball"
10535,3,152,"1-0: Ball"
10535,3,153,"2-0: Called Strike"
10535,3,154,"2-1: Ball"
10535,3,155,"3-1: <b>DOUBLE</b>  (Groundball, 5L, EV 97.5 MPH)"
10535,3,156,"<a href=\"../players/player_537.html\">Josh Peters</a> to third"
10535,2,157,"Batting: RHB <a href=\"../players/player_1820.html\">John Boivin</a>"
10535,3,158,"0-0: Called Strike"
10535,3,159,"0-1: Ball"
10535,3,160,"1-1: Ball"
10535,3,161,"2-1: Foul Ball, location: 2F"
10535,3,162,"2-2: Ground out 5-3 (Groundball, 56, EV 104.4 MPH)"
10535,4,163,"Top of the 4th over - 0 runs, 2 hits, 0 errors, 2 left on base; Guadalajara 0 - San Antonio 3"
10535,1,164,"Bottom of the 4th - San Antonio Sycamores batting - Pitching for Guadalajara A's : LHP <a href=\"../players/player_519.html\">Jeremy Baker</a>"
10535,2,165,"Batting: RHB <a href=\"../players/player_2019.html\">Adrian Neville</a>"
10535,3,166,"0-0: Ball"
10535,3,167,"1-0: Called Strike"
10535,3,168,"1-1: Foul Ball, location: 25FF"
10535,3,169,"1-2:  Fly out, F9  (Line Drive, 9, EV 93.1 MPH)"
10535,2,170,"Batting: RHB <a href=\"../players/player_2017.html\">Bobby Vasquez</a>"
10535,3,171,"0-0: Ball"
10535,3,172,"1-0: Ball"
10535,3,173,"2-0:  Fly out, F4  (Popup, 4M, EV 57.5 MPH)"
10535,2,174,"Batting: SHB <a href=\"../players/player_3530.html\">Nate Darden</a>"
10535,3,175,"0-0: Ball"
10535,3,176,"1-0: Called Strike"
10535,3,177,"1-1: Called Strike"
10535,3,178,"1-2:  Fly out, F6  (Line Drive, 6, EV 68.8 MPH)"
10535,4,179,"Bottom of the 4th over - 0 runs, 0 hits, 0 errors, 0 left on base; Guadalajara 0 - San Antonio 3"
10535,1,180,"Top of the 5th - Guadalajara A's batting - Pitching for San Antonio Sycamores : LHP <a href=\"../players/player_2647.html\">Chris Patenaude</a>"
10535,2,181,"Pitching: LHP <a href=\"../players/player_330.html\">Mike David</a>"
10535,2,182,"Now at 1B: <a href=\"../players/player_4254.html\">Bryan Wooten</a>"
10535,2,183,"Now at 2B: <a href=\"../players/player_2018.html\">Rich Grange</a>"
10535,2,184,"Now at 3B: <a href=\"../players/player_2016.html\">Jim Atherton</a>"
10535,2,185,"Now at SS: <a href=\"../players/player_3539.html\">Jared Paszkowski</a>"
10535,2,186,"Now in LF: <a href=\"../players/player_2668.html\">Tylor Jacobs</a>"
10535,2,187,"Now in CF: <a href=\"../players/player_2666.html\">Terry Boyer</a>"
10535,2,188,"Now in RF: <a href=\"../players/player_2669.html\">Bob Hartman</a>"
10535,2,189,"Batting: RHB <a href=\"../players/player_1816.html\">Alex Rivera</a>"
10535,3,190,"0-0: Ball"
10535,3,191,"1-0: Foul Ball, location: 2F"
10535,3,192,"1-1: Ball"
10535,3,193,"2-1: Foul Ball, location: 5F"
10535,3,194,"2-2: Ground out 6-3 (Groundball, 6, EV 81.3 MPH)"
10535,2,195,"Batting: RHB <a href=\"../players/player_1826.html\">Danny Perez</a>"
10535,3,196,"0-0: Ball"
10535,3,197,"1-0: Ball"
10535,3,198,"2-0: Ground out 1-3 (Groundball, 13S, EV 69.4 MPH)"
10535,2,199,"Batting: SHB <a href=\"../players/player_2558.html\">Bryan Honeycutt</a>"
10535,3,200,"0-0: Ground out 5-3 (Groundball, 5, EV 105.6 MPH)"
10535,4,201,"Top of the 5th over - 0 runs, 0 hits, 0 errors, 0 left on base; Guadalajara 0 - San Antonio 3"
10535,1,202,"Bottom of the 5th - San Antonio Sycamores batting - Pitching for Guadalajara A's : LHP <a href=\"../players/player_519.html\">Jeremy Baker</a>"
10535,2,203,"Pitching: LHP <a href=\"../players/player_1815.html\">Matt Graham</a>"
10535,2,204,"Now at C: <a href=\"../players/player_532.html\">Nate Steele</a>"
10535,2,205,"Now at 1B: <a href=\"../players/player_1818.html\">Jeremy Taylor</a>"
10535,2,206,"Now at 2B: <a href=\"../players/player_2551.html\">Nate Carpenter</a>"
10535,2,207,"Now at 3B: <a href=\"../players/player_1822.html\">Chris McKean</a>"
10535,2,208,"Now in LF: <a href=\"../players/player_2556.html\">Mark Whitesides</a>"
10535,2,209,"Batting: RHB <a href=\"../players/player_343.html\">Justin Alderete</a>"
10535,3,210,"0-0: Foul Ball, location: 2F"
10535,3,211,"0-1: Ball"
10535,3,212,"1-1: Ball"
10535,3,213,"2-1: Ball"
10535,3,214,"3-1:  Fly out, F9  (Flyball, 89S, EV 93.1 MPH)"
10535,2,215,"Batting: RHB <a href=\"../players/player_2018.html\">Rich Grange</a>"
10535,3,216,"0-0: Called Strike"
10535,3,217,"0-1: Ball"
10535,3,218,"1-1: Swinging Strike"
10535,3,219,"1-2: <b>SINGLE</b>  (Groundball, 34D, EV 95.6 MPH)"
10535,2,220,"Batting: LHB <a href=\"../players/player_2016.html\">Jim Atherton</a>"
10535,3,221,"0-0: Called Strike"
10535,3,222,"0-1: Foul Ball, location: 3SF"
10535,3,223,"0-2: Strikes out swinging"
10535,2,224,"Batting: RHB <a href=\"../players/player_2666.html\">Terry Boyer</a>"
10535,3,225,"0-0: Ball"
10535,3,226,"1-0: Called Strike"
10535,3,227,"1-1:  Fly out, F4  (Flyball, 34D, EV 98.1 MPH)"
10535,4,228,"Bottom of the 5th over - 0 runs, 1 hit, 0 errors, 1 left on base; Guadalajara 0 - San Antonio 3"
10535,1,229,"Top of the 6th - Guadalajara A's batting - Pitching for San Antonio Sycamores : LHP <a href=\"../players/player_330.html\">Mike David</a>"
10535,2,230,"Now at C: <a href=\"../players/player_2656.html\">Sean Neal</a>"
10535,2,231,"Batting: SHB <a href=\"../players/player_1818.html\">Jeremy Taylor</a>"
10535,3,232,"0-0: Foul Ball, location: 9LMF"
10535,3,233,"0-1: Ball"
10535,3,234,"1-1: Ground out 6-3 (Groundball, 6M, EV 108.8 MPH)"
10535,2,235,"Pinch Hitting: RHB <a href=\"../players/player_2552.html\">Sean Raabe</a>"
10535,3,236,"0-0: Called Strike"
10535,3,237,"0-1: Foul Ball, location: 23FF"
10535,3,238,"0-2: Ball"
10535,3,239,"1-2: Foul Ball, location: 9LSF"
10535,3,240,"1-2: Foul Ball, location: 7LSF"
10535,3,241,"1-2: <b>DOUBLE</b>  (Line Drive, 5D, EV 101.3 MPH)"
10535,2,242,"Batting: RHB <a href=\"../players/player_532.html\">Nate Steele</a>"
10535,3,243,"0-0: Ball"
10535,3,244,"1-0: Ball"
10535,3,245,"2-0: Ball"
10535,3,246,"3-0: Base on Balls"
10535,2,247,"Batting: LHB <a href=\"../players/player_1822.html\">Chris McKean</a>"
10535,3,248,"0-0: Called Strike"
10535,3,249,"0-1: Ball"
10535,3,250,"Wild Pitch!"
10535,3,251,"<a href=\"../players/player_2552.html\">Sean Raabe</a> to third"
10535,3,252,"<a href=\"../players/player_532.html\">Nate Steele</a> to second"
10535,3,253,"1-1: Called Strike"
10535,3,254,"1-2: <b>SINGLE</b>  (Line Drive, 78S, EV 99.4 MPH)"
10535,3,255,"<b><a href=\"../players/player_2552.html\">Sean Raabe</a> scores</b>"
10535,3,256,"<a href=\"../players/player_532.html\">Nate Steele</a> to third"
10535,2,257,"Pinch Hitting: RHB <a href=\"../players/player_3774.html\">Garrett Main</a>"
10535,3,258,"0-0: Called Strike"
10535,3,259,"0-1: Ball"
10535,3,260,"1-1: Foul Ball, location: 2F"
10535,3,261,"1-2: Foul Ball, location: 2F"
10535,3,262,"1-2: Foul Ball, location: 9LDF"
10535,3,263,"1-2: Foul Ball, location: 2F"
10535,3,264,"1-2: Reached on error, E6 (Groundball, 6M, EV 106.9 MPH)"
10535,3,265,"<b><a href=\"../players/player_532.html\">Nate Steele</a> scores</b>"
10535,3,266,"<a href=\"../players/player_1822.html\">Chris McKean</a> to second"
10535,2,267,"Pinch Runner at 2nd <a href=\"../players/player_3767.html\">Kevin Briody</a>: "
10535,2,268,"Pinch Hitting: RHB <a href=\"../players/player_3766.html\">Jonathan Rice</a>"
10535,3,269,"0-0: Ball"
10535,3,270,"1-0: Called Strike"
10535,3,271,"1-1: Foul Ball, location: 2F"
10535,3,272,"1-2: Ball"
10535,3,273,"2-2: Grounds into double play, 6-4-3 (Groundball, 6, EV 109.4 MPH)"
10535,4,274,"Top of the 6th over - 2 runs, 2 hits, 1 error, 1 left on base; Guadalajara 2 - San Antonio 3"
10535,1,275,"Bottom of the 6th - San Antonio Sycamores batting - Pitching for Guadalajara A's : LHP <a href=\"../players/player_1815.html\">Matt Graham</a>"
10535,2,276,"Pitching: RHP <a href=\"../players/player_4261.html\">Ricardo Felix</a>"
10535,2,277,"Now at 2B: <a href=\"../players/player_3767.html\">Kevin Briody</a>"
10535,2,278,"Now at 3B: <a href=\"../players/player_2551.html\">Nate Carpenter</a>"
10535,2,279,"Now at SS: <a href=\"../players/player_2552.html\">Sean Raabe</a>"
10535,2,280,"Now in LF: <a href=\"../players/player_542.html\">Manny Atencio</a>"
10535,2,281,"Now in CF: <a href=\"../players/player_3774.html\">Garrett Main</a>"
10535,2,282,"Now in RF: <a href=\"../players/player_1828.html\">Gustavo Sanchez</a>"
10535,2,283,"Batting: LHB <a href=\"../players/player_2669.html\">Bob Hartman</a>"
10535,3,284,"0-0: Foul Ball, location: 2F"
10535,3,285,"0-1:  Fly out, F8  (Line Drive, 8LD, EV 91.9 MPH)"
10535,2,286,"Batting: RHB <a href=\"../players/player_3539.html\">Jared Paszkowski</a>"
10535,3,287,"0-0: Ball"
10535,3,288,"1-0: Foul Ball, location: 9LSF"
10535,3,289,"1-1: Foul Ball, location: 2F"
10535,3,290,"1-2: Strikes out swinging"
10535,2,291,"Batting: RHB <a href=\"../players/player_2668.html\">Tylor Jacobs</a>"
10535,3,292,"0-0: Called Strike"
10535,3,293,"0-1: Ball"
10535,3,294,"1-1: Ground out 4-3 (Groundball, 4, EV 92.5 MPH)"
10535,4,295,"Bottom of the 6th over - 0 runs, 0 hits, 0 errors, 0 left on base; Guadalajara 2 - San Antonio 3"
10535,1,296,"Top of the 7th - Guadalajara A's batting - Pitching for San Antonio Sycamores : LHP <a href=\"../players/player_330.html\">Mike David</a>"
10535,2,297,"Pitching: LHP <a href=\"../players/player_2646.html\">Mike Briggs</a>"
10535,2,298,"Batting: RHB <a href=\"../players/player_2551.html\">Nate Carpenter</a>"
10535,3,299,"0-0: Foul Ball, location: 23F"
10535,3,300,"0-1: Called Strike"
10535,3,301,"0-2: Strikes out swinging"
10535,2,302,"Batting: RHB <a href=\"../players/player_1828.html\">Gustavo Sanchez</a>"
10535,3,303,"0-0: Ball"
10535,3,304,"1-0: Called Strike"
10535,3,305,"1-1: Ball"
10535,3,306,"2-1:  Fly out, F7  (Flyball, 7D, EV 108.1 MPH)"
10535,2,307,"Batting: RHB <a href=\"../players/player_542.html\">Manny Atencio</a>"
10535,3,308,"0-0: Called Strike"
10535,3,309,"0-1: Ball"
10535,3,310,"1-1: Ball"
10535,3,311,"2-1: Foul Ball, location: 5DF"
10535,3,312,"2-2: Foul Ball, location: 23F"
10535,3,313,"2-2: Ball"
10535,3,314,"3-2: Strikes out swinging"
10535,4,315,"Top of the 7th over - 0 runs, 0 hits, 0 errors, 0 left on base; Guadalajara 2 - San Antonio 3"
10535,1,316,"Bottom of the 7th - San Antonio Sycamores batting - Pitching for Guadalajara A's : RHP <a href=\"../players/player_4261.html\">Ricardo Felix</a>"
10535,2,317,"Batting: RHB <a href=\"../players/player_4254.html\">Bryan Wooten</a>"
10535,3,318,"0-0: Called Strike"
10535,3,319,"0-1: Ball"
10535,3,320,"1-1: Ball"
10535,3,321,"2-1: Swinging Strike"
10535,3,322,"2-2: Foul Ball, location: 2F"
10535,3,323,"2-2: Strikes out swinging"
10535,2,324,"Pinch Hitting: RHB <a href=\"../players/player_2026.html\">Randy Atley</a>"
10535,3,325,"0-0: Ground out 5-3 (Groundball, 56, EV 109.4 MPH)"
10535,2,326,"Batting: LHB <a href=\"../players/player_2656.html\">Sean Neal</a>"
10535,3,327,"0-0: Ball"
10535,3,328,"1-0: <b>DOUBLE</b>  (Flyball, 78XD, EV 96.9 MPH)"
10535,2,329,"Batting: RHB <a href=\"../players/player_2018.html\">Rich Grange</a>"
10535,3,330,"0-0: Ball"
10535,3,331,"1-0: Called Strike"
10535,3,332,"1-1: Foul Ball, location: 5FF"
10535,3,333,"1-2: <b>SINGLE</b>  (Line Drive, 78S, EV 88.1 MPH)"
10535,3,334,"<a href=\"../players/player_2656.html\">Sean Neal</a> to third"
10535,2,335,"Pitching: LHP <a href=\"../players/player_2543.html\">Sonny Clary</a>"
10535,2,336,"Batting: LHB <a href=\"../players/player_2016.html\">Jim Atherton</a>"
10535,3,337,"0-0: Called Strike"
10535,3,338,"0-1:  Fly out, F5  (Popup, 56S, EV 74.4 MPH)"
10535,4,339,"Bottom of the 7th over - 0 runs, 2 hits, 0 errors, 2 left on base; Guadalajara 2 - San Antonio 3"
10535,1,340,"Top of the 8th - Guadalajara A's batting - Pitching for San Antonio Sycamores : LHP <a href=\"../players/player_2646.html\">Mike Briggs</a>"
10535,2,341,"Pitching: RHP <a href=\"../players/player_331.html\">Paul Morel</a>"
10535,2,342,"Batting: SHB <a href=\"../players/player_1818.html\">Jeremy Taylor</a>"
10535,3,343,"0-0: Ball"
10535,3,344,"1-0: Ball"
10535,3,345,"2-0: Swinging Strike"
10535,3,346,"2-1: Swinging Strike"
10535,3,347,"2-2: Foul Ball, location: 25F"
10535,3,348,"2-2: Foul Ball, location: 2F"
10535,3,349,"2-2:  Fly out, F9  (Flyball, 89M, EV 80.0 MPH)"
10535,2,350,"Batting: RHB <a href=\"../players/player_2552.html\">Sean Raabe</a>"
10535,3,351,"0-0: Ball"
10535,3,352,"1-0: Called Strike"
10535,3,353,"1-1: Foul Ball, location: 25FF"
10535,3,354,"1-2: Foul Ball, location: 2F"
10535,3,355,"1-2: Foul Ball, location: 5DF"
10535,3,356,"1-2: Foul Ball, location: 3F"
10535,3,357,"1-2: Ball"
10535,3,358,"2-2: Ball"
10535,3,359,"3-2: Ground out 1-3 (Groundball, P, EV 71.9 MPH)"
10535,2,360,"Pitching: RHP <a href=\"../players/player_3515.html\">Lee Ferrara</a>"
10535,2,361,"Batting: RHB <a href=\"../players/player_532.html\">Nate Steele</a>"
10535,3,362,"0-0: Called Strike"
10535,3,363,"0-1: Ball"
10535,3,364,"1-1: Ball"
10535,3,365,"2-1: Ball"
10535,3,366,"3-1: Foul Ball, location: 9LSF"
10535,3,367,"3-2: Foul Ball, location: 2F"
10535,3,368,"3-2: Foul Ball, location: 7LMF"
10535,3,369,"3-2: Base on Balls"
10535,2,370,"Batting: RHB <a href=\"../players/player_3767.html\">Kevin Briody</a>"
10535,3,371,"0-0: Ball"
10535,3,372,"1-0: Ball"
10535,3,373,"2-0: <b>DOUBLE</b>  (Flyball, 8LXD, EV 101.3 MPH)"
