player_id,team_id,league_id,position,role,playing_level,is_active,is_on_secondary,is_on_dl,is_on_dl60,must_be_active,just_signed,was_on_active,was_on_secondary,was_on_dl,mlb_service_years,secondary_service_years,pro_service_years,mlb_service_days,secondary_service_days,pro_service_days,mlb_service_days_this_year,secondary_service_days_this_year,pro_service_days_this_year,dl_days_this_year,years_protected_from_rule_5,is_on_waivers,designated_for_assignment,irrevocable_waivers,days_on_waivers,days_on_waivers_left,days_on_dfa_left,claimed_team_id,options_used,options_used_this_year,has_received_arbitration,was_traded,trade_status
1193,22,200,5,0,0,1,1,0,0,0,0,0,0,0,3,3,5,542,542,26,14,14,26,0,4,0,0,0,0,0,0,0,0,0,0,0,0
1194,22,200,6,0,0,1,1,0,0,0,0,0,0,0,10,10,12,1763,1763,26,26,26,26,0,4,0,0,0,0,0,0,0,0,0,0,0,0
1195,22,200,9,0,0,1,1,0,0,0,0,0,0,0,7,8,9,1247,1460,26,26,26,26,0,4,0,0,0,0,0,0,0,3,0,0,0,0
1196,0,0,5,0,0,0,1,0,0,0,0,0,0,0,10,10,12,1738,1748,22,12,22,22,0,4,0,0,0,0,0,0,0,0,0,0,0,0
1197,50,201,9,0,0,0,0,0,0,0,0,0,0,0,1,1,2,180,180,26,0,0,26,0,4,0,0,0,0,0,0,0,0,0,0,0,0
1198,0,0,8,0,0,0,0,0,0,0,0,0,0,0,0,0,255,13,13,0,0,0,0,0,5,0,0,0,0,0,0,0,0,0,0,0,0
1199,22,200,9,0,0,1,1,0,0,0,0,0,0,0,10,12,12,1793,2065,26,26,26,26,0,4,0,0,0,0,0,0,0,2,0,0,0,2
1200,22,200,3,0,0,1,1,0,0,0,0,0,0,0,13,14,15,2293,2505,26,26,26,26,0,4,0,0,0,0,0,0,0,3,0,0,0,0
1201,22,200,7,0,0,1,1,0,0,0,0,0,0,0,4,4,6,747,846,26,26,26,26,0,4,0,0,0,0,0,0,0,2,0,0,0,0
1202,50,201,3,0,0,0,0,0,0,0,0,0,0,0,12,14,14,2075,2412,26,0,0,26,0,4,0,0,0,0,0,0,0,3,0,0,0,0
1203,50,201,4,0,0,0,0,0,0,0,0,0,0,0,5,5,7,881,901,26,0,0,26,0,4,0,0,0,0,0,0,0,1,0,0,0,0
1204,81,202,8,0,0,0,0,0,0,0,0,0,0,0,7,8,9,1234,1444,26,0,0,26,0,4,0,0,0,0,0,0,0,2,0,0,0,0
1205,81,202,2,0,0,0,0,0,0,0,0,0,0,0,5,5,6,876,956,26,0,0,26,0,4,0,0,0,0,0,0,0,1,0,0,0,0
1206,81,202,7,0,0,0,0,0,0,0,0,0,0,0,12,12,13,2102,2166,26,0,0,26,0,4,0,0,0,0,0,0,0,1,0,0,0,0
1207,81,202,6,0,0,0,0,0,0,0,0,0,0,0,4,4,6,692,747,26,0,0,26,0,4,0,0,0,0,0,0,0,0,0,0,0,0
1208,141,204,3,0,0,0,0,0,0,0,0,0,0,0,2,2,4,389,403,26,0,0,26,0,4,0,0,0,0,0,0,0,0,0,0,0,0
1209,50,201,2,0,0,0,0,0,0,0,0,0,0,0,4,5,6,696,923,26,0,0,26,0,4,0,0,0,0,0,0,0,3,0,0,0,0
1210,0,0,1,12,0,0,0,0,0,0,0,0,0,0,7,8,9,1235,1459,0,0,0,0,0,4,0,0,0,0,0,0,0,1,0,0,0,0
1211,0,0,1,12,0,0,0,0,0,0,0,0,0,0,8,8,10,1383,1392,0,0,0,0,0,4,0,0,0,0,0,0,0,1,0,0,0,0
1212,81,202,1,11,0,0,0,0,0,0,0,0,0,0,9,10,12,1557,1786,26,0,0,26,0,4,0,0,0,0,0,0,0,2,0,0,0,0
1213,81,202,1,12,0,0,0,0,0,0,0,0,0,0,5,5,6,895,998,26,0,0,26,0,4,0,0,0,0,0,0,0,1,0,0,0,0
1214,0,0,1,12,0,0,0,0,0,0,0,0,0,0,12,12,14,2067,2147,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0
1215,0,0,1,12,0,0,0,0,0,0,0,0,0,0,11,12,13,1919,2091,0,0,0,0,0,4,0,0,0,0,0,0,0,2,0,0,0,0
1216,0,0,1,12,0,0,0,0,0,0,0,0,0,0,4,4,6,737,737,0,0,0,0,0,4,0,0,0,0,0,0,0,1,0,0,0,0
1217,0,0,1,12,0,0,0,0,0,0,0,0,0,0,15,15,17,2593,2672,0,0,0,0,0,4,0,0,0,0,0,0,0,2,0,0,0,0
1218,81,202,1,12,0,0,0,0,0,0,0,0,0,0,12,12,13,2101,2140,26,0,0,26,0,4,0,0,0,0,0,0,0,1,0,0,0,0
1219,81,202,1,12,0,0,0,0,0,0,0,0,0,0,14,15,16,2440,2637,26,0,0,26,0,4,0,0,0,0,0,0,0,3,0,0,0,0
1220,0,0,1,12,0,0,0,0,0,0,0,0,0,0,15,15,17,2614,2614,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0
1221,81,202,1,12,0,0,0,0,0,0,0,0,0,0,12,13,14,2095,2272,26,0,0,26,0,4,0,0,0,0,0,0,0,2,0,0,0,0
1222,0,0,1,12,0,0,0,0,0,0,0,0,0,0,9,11,11,1563,1892,0,0,0,0,0,4,0,0,0,0,0,0,0,3,0,0,0,0
1223,55,201,1,12,0,0,0,0,0,0,0,0,0,0,11,12,13,1900,2221,26,0,0,26,0,4,0,0,1,27,0,0,0,3,0,0,0,0
1224,78,202,1,12,0,0,0,0,0,0,0,0,0,0,19,20,21,3290,3541,26,0,0,26,0,4,0,0,0,0,0,0,0,1,0,0,0,0
1225,177,205,1,11,0,0,0,0,0,0,0,0,0,0,0,0,1,25,114,26,0,0,26,0,4,0,0,0,0,0,0,0,1,0,0,0,0
1226,55,201,1,12,0,0,0,0,0,0,0,0,0,0,7,7,9,1205,1353,26,0,0,26,0,4,0,0,0,0,0,0,0,1,0,0,0,0
1227,78,202,1,12,0,0,0,0,0,0,0,0,0,0,10,12,13,1755,2078,26,0,0,26,0,4,0,0,0,0,0,0,0,3,0,0,0,0
1228,17,200,1,11,0,1,1,0,0,0,0,0,0,0,5,5,7,889,889,26,26,26,26,0,4,0,0,0,0,0,0,0,1,0,0,0,0
1229,17,200,1,13,0,1,1,0,0,0,0,0,0,0,7,7,8,1234,1334,26,26,26,26,0,4,0,0,0,0,0,0,0,2,0,0,0,0
1230,17,200,1,12,0,1,1,0,0,0,0,0,0,0,8,9,10,1440,1681,26,26,26,26,0,4,0,0,0,0,0,0,0,2,0,0,0,0
1231,17,200,1,12,0,0,0,1,1,0,0,0,0,0,5,6,7,931,1078,26,26,26,26,26,4,0,0,0,0,0,0,0,2,0,0,0,0
1232,17,200,1,11,0,1,1,0,0,0,0,0,0,0,6,6,7,1101,1185,26,26,26,26,0,4,0,0,0,0,0,0,0,0,0,0,0,0
1233,78,202,1,12,0,0,0,0,0,0,0,0,0,0,6,6,7,1071,1120,26,0,0,26,0,4,0,0,0,0,0,0,0,1,0,0,0,0
1234,111,203,1,12,0,0,0,0,0,0,0,0,0,0,2,2,3,354,354,26,0,0,26,0,4,0,0,0,0,0,0,0,0,0,0,0,0
1235,17,200,1,12,0,1,1,0,0,0,0,0,0,0,9,11,11,1593,1914,26,26,26,26,0,4,0,0,0,0,0,0,0,3,0,0,0,0
1236,24,200,2,0,0,1,1,0,0,0,0,0,0,0,7,7,8,1276,1279,26,22,25,26,0,4,0,0,0,0,0,0,0,0,0,0,0,0
1237,17,200,2,0,0,1,1,0,0,0,0,0,0,0,4,4,6,746,746,26,26,26,26,0,4,0,0,0,0,0,0,0,1,0,0,0,0
1238,55,201,3,0,0,0,0,0,0,0,0,0,0,0,9,10,11,1592,1808,26,0,0,26,0,4,0,0,0,0,0,0,0,2,0,0,0,0
1239,177,205,4,0,0,0,0,0,0,0,0,0,0,0,0,0,1,27,27,26,0,0,26,0,4,0,0,0,0,0,0,0,0,0,0,0,0
1240,78,202,3,0,0,0,0,0,0,0,0,0,0,0,7,8,9,1247,1455,26,0,0,26,0,4,0,0,0,0,0,0,0,1,0,0,0,0
1241,17,200,6,0,0,1,1,0,0,0,0,0,0,0,4,5,6,736,1020,26,26,26,26,0,4,0,0,0,0,0,0,0,3,0,0,0,0
1242,111,203,4,0,0,0,0,0,0,0,0,0,0,0,1,1,3,177,210,26,0,0,26,0,4,0,0,0,0,0,0,0,0,0,0,0,0
1243,17,200,4,0,0,1,1,0,0,0,0,0,0,0,9,9,11,1590,1715,26,26,26,26,0,4,0,0,0,0,0,0,0,2,0,0,0,0
1244,17,200,7,0,0,1,1,0,0,0,0,0,0,0,3,4,5,554,781,26,26,26,26,0,4,0,0,0,0,0,0,0,1,0,0,0,0
1245,78,202,8,0,0,0,0,0,0,0,0,0,0,0,9,9,11,1551,1704,26,0,0,26,0,4,0,0,0,0,0,0,0,3,0,0,0,0
1246,17,200,3,0,0,1,1,0,0,0,0,0,0,0,3,3,4,588,588,26,26,26,26,0,4,0,0,0,0,0,0,0,0,0,0,0,0
1247,17,200,7,0,0,1,1,0,0,0,0,0,0,0,8,8,9,1422,1422,26,26,26,26,0,4,0,0,0,0,0,0,0,0,0,0,0,0
1248,17,200,7,0,0,0,1,1,0,0,0,0,0,0,19,19,21,3309,3368,26,26,26,26,2,4,0,0,0,0,0,0,0,2,0,0,0,0
1249,78,202,9,0,0,0,0,0,0,0,0,0,0,0,6,6,7,1053,1084,26,0,0,26,0,4,0,0,0,0,0,0,0,1,0,0,0,0
1250,55,201,5,0,0,0,0,0,0,0,0,0,0,0,3,5,7,518,866,26,0,0,26,0,4,0,0,0,0,0,0,0,3,0,0,0,0
1251,55,201,4,0,0,0,0,0,0,0,0,0,0,0,2,2,5,385,484,26,0,0,26,0,4,0,0,0,0,0,0,0,1,0,0,0,0
1252,55,201,3,0,0,0,0,0,0,0,0,0,0,0,15,15,16,2604,2604,26,0,0,26,0,4,0,0,0,0,0,0,0,0,0,0,0,0
1253,78,202,2,0,0,0,0,0,0,0,0,0,0,0,10,10,11,1757,1867,26,0,0,26,0,4,0,0,0,0,0,0,0,1,0,0,0,0
1254,55,201,7,0,0,0,0,0,0,0,0,0,0,0,12,12,13,2067,2162,26,0,0,26,0,4,0,0,0,0,0,0,0,2,0,0,0,0
1255,0,0,2,0,0,0,0,0,0,0,0,0,0,0,5,5,6,893,979,0,0,0,0,0,4,0,0,0,0,0,0,0,2,0,0,0,0
1256,78,202,3,0,0,0,0,0,0,0,0,0,0,0,8,10,10,1424,1738,26,0,0,26,0,4,0,0,0,0,0,0,0,2,0,0,0,0
1257,55,201,1,12,0,0,0,0,0,0,0,0,0,0,11,11,13,1936,1942,26,0,0,26,0,4,0,0,0,0,0,0,0,1,0,0,0,0
1258,0,0,1,12,0,0,0,0,0,0,0,0,0,0,19,20,21,3302,3538,0,0,0,0,0,4,0,0,0,0,0,0,0,2,0,0,0,0
1259,63,202,1,12,0,0,0,0,0,0,0,0,0,0,4,6,6,718,1034,18,0,0,18,0,4,0,0,0,0,0,0,0,2,0,0,0,0
1260,0,0,1,12,0,0,0,0,0,0,0,0,0,0,6,6,8,1040,1083,0,0,0,0,0,4,0,0,0,0,0,0,0,1,0,0,0,0
1261,0,0,1,12,0,0,0,0,0,0,0,0,0,0,7,7,8,1209,1221,0,0,0,0,0,4,0,0,0,0,0,0,0,1,0,0,0,0
1262,0,0,1,12,0,0,0,0,0,0,0,0,0,0,11,11,13,1893,1929,0,0,0,0,0,4,0,0,0,0,0,0,0,1,0,0,0,0
1263,128,204,1,12,0,0,0,0,0,0,0,0,0,0,1,1,2,199,214,26,0,0,26,0,4,0,0,0,0,0,0,0,0,0,0,0,0
1264,0,0,1,12,0,0,0,0,0,0,0,0,0,0,6,7,8,1065,1323,0,0,0,0,0,4,0,0,0,0,0,0,0,2,0,0,0,0
1265,78,202,1,12,0,0,0,0,0,0,0,0,0,0,11,11,13,1942,1942,26,0,0,26,0,4,0,0,0,0,0,0,0,0,0,0,0,0
1266,0,0,1,12,0,0,0,0,0,0,0,0,0,0,11,12,13,1906,2229,0,0,0,0,0,4,0,0,0,0,0,0,0,2,0,0,0,0
1267,78,202,1,11,0,0,0,0,0,0,0,0,0,0,8,9,10,1411,1629,26,0,0,26,0,4,0,0,0,0,0,0,0,2,0,0,0,0
1268,78,202,1,12,0,0,0,0,0,0,0,0,0,0,17,18,19,2961,3140,26,0,0,26,0,4,0,0,0,0,0,0,0,1,0,0,0,0
1269,78,202,1,12,0,0,0,0,0,0,0,0,0,0,6,6,8,1070,1070,26,0,0,26,0,4,0,0,0,0,0,0,0,1,0,0,0,0
1270,24,200,1,11,0,1,1,0,0,0,0,0,0,0,8,8,10,1404,1404,26,26,26,26,0,4,0,0,0,0,0,0,0,1,0,0,0,0
1271,24,200,1,11,0,0,1,1,0,0,0,0,0,0,5,5,7,898,898,26,26,26,26,17,4,0,0,0,0,0,0,0,0,0,0,0,0
1272,90,202,1,11,0,0,0,0,0,0,0,0,0,0,4,5,6,706,951,26,0,0,26,0,4,0,0,0,0,0,0,0,1,0,0,0,0
1273,47,201,1,12,0,0,0,0,0,0,0,0,0,0,5,6,7,894,1054,26,0,0,26,0,4,0,0,0,0,0,0,0,2,0,0,0,0
1274,90,202,1,12,0,0,0,0,0,0,0,0,0,0,6,7,9,1065,1214,26,0,0,26,0,4,0,0,0,0,0,0,0,2,0,0,0,0
1275,47,201,1,12,0,0,0,0,0,0,0,0,0,0,7,7,9,1226,1226,26,0,0,26,0,4,0,0,0,0,0,0,0,0,0,0,0,0
1276,24,200,1,11,0,1,1,0,0,0,0,0,0,0,3,4,5,543,697,26,26,26,26,0,4,0,0,0,0,0,0,0,1,0,0,0,0
1277,24,200,1,12,0,1,1,0,0,0,0,0,0,0,8,9,10,1417,1614,26,26,26,26,0,4,0,0,0,0,0,0,0,1,0,0,0,0
1278,0,0,1,12,0,0,0,0,0,0,0,0,0,0,5,5,7,910,948,0,0,0,0,0,4,0,0,0,0,0,0,0,2,0,0,0,0
1279,90,202,1,12,0,0,0,0,0,0,0,0,0,0,10,12,12,1751,2097,26,0,0,26,0,4,0,0,0,0,0,0,0,3,0,0,0,0
1280,90,202,1,12,0,0,0,0,0,0,0,0,0,0,5,5,7,862,862,26,0,0,26,0,4,0,0,0,0,0,0,0,0,0,0,0,0
1281,90,202,1,12,0,0,0,0,0,0,0,0,0,0,17,17,19,2965,3062,26,0,0,26,0,4,0,0,0,0,0,0,0,2,0,0,0,0
1282,147,204,1,12,0,0,0,0,0,0,0,0,0,0,3,3,4,562,562,26,0,0,26,0,4,0,0,0,0,0,0,0,0,0,0,0,0
1283,47,201,2,0,0,0,1,0,0,0,0,0,0,0,5,5,6,879,901,26,4,26,26,0,4,0,0,0,0,0,0,0,2,1,0,0,0
1284,24,200,2,0,0,1,1,0,0,0,0,0,0,0,5,5,6,932,934,26,26,26,26,0,4,0,0,0,0,0,0,0,1,0,0,0,0
1285,90,202,3,0,0,0,0,0,0,0,0,0,0,0,5,6,8,862,1106,26,0,0,26,0,4,0,0,0,0,0,0,0,1,0,0,0,0
1286,24,200,4,0,0,1,1,0,0,0,0,0,0,0,3,3,5,559,559,26,26,26,26,9,4,0,0,0,0,0,0,0,0,0,0,0,0
1287,47,201,3,0,0,0,0,0,0,0,0,0,0,0,13,14,15,2252,2472,26,0,0,26,0,4,0,0,0,0,0,0,0,2,0,0,0,0
1288,24,200,6,0,0,1,1,0,0,0,0,0,0,0,13,14,15,2286,2458,26,26,26,26,0,4,0,0,0,0,0,0,0,2,0,0,0,0
1289,160,205,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,26,0,0,26,0,5,0,0,0,0,0,0,0,0,0,0,0,0
1290,90,202,3,0,0,0,0,0,0,0,0,0,0,0,4,4,6,708,811,26,0,0,26,0,4,0,0,0,0,0,0,0,2,0,0,0,0
1291,0,0,7,0,0,0,0,0,0,0,0,0,0,0,5,5,6,878,878,0,0,0,0,0,4,0,0,0,0,0,0,0,1,0,0,0,0
1292,24,200,9,0,0,1,1,0,0,0,0,0,0,0,8,8,9,1451,1465,26,26,26,26,0,4,0,0,0,0,0,0,0,0,0,0,0,0
1293,90,202,7,0,0,0,0,0,0,0,0,0,0,0,4,4,6,717,844,26,0,0,26,0,4,0,0,0,0,0,0,0,1,0,0,0,0
1294,24,200,7,0,0,1,1,0,0,0,0,0,0,0,7,7,8,1240,1240,26,26,26,26,0,4,0,0,0,0,0,0,0,0,0,0,0,0
1295,24,200,9,0,0,1,1,0,0,0,0,0,0,0,9,9,11,1576,1576,26,26,26,26,0,4,0,0,0,0,0,0,0,0,0,0,0,0
1296,0,0,4,0,0,0,0,0,0,0,0,0,0,0,9,9,11,1571,1571,12,0,0,12,0,4,0,0,0,0,0,0,0,0,0,0,0,0
1297,0,0,5,0,0,0,0,0,0,0,0,0,0,0,6,6,7,1072,1072,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0
1298,0,0,2,0,0,0,0,0,0,0,0,0,0,0,13,13,15,2256,2333,0,0,0,0,0,4,0,0,0,0,0,0,0,1,0,0,0,0
1299,90,202,7,0,0,0,0,0,0,0,0,0,0,0,12,12,14,2084,2084,26,0,0,26,0,4,0,0,0,0,0,0,0,0,0,0,0,0
1300,47,201,2,0,0,0,0,0,0,0,0,0,0,0,5,6,7,867,1048,26,0,0,26,0,4,0,0,0,0,0,0,0,1,0,0,0,0
1301,47,201,6,0,0,0,0,0,0,0,0,0,0,0,11,11,12,1905,2017,26,0,0,26,0,4,0,0,0,0,0,0,0,3,0,0,0,0
1302,0,0,8,0,0,0,0,0,0,0,0,0,0,0,5,5,6,900,945,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0
1303,147,204,4,0,0,0,0,0,0,0,0,0,0,0,1,1,3,217,226,26,0,0,26,0,4,0,0,0,0,0,0,0,0,0,0,0,0
1304,0,0,1,12,0,0,0,0,0,0,0,0,0,0,9,10,11,1561,1749,0,0,0,0,0,4,0,0,0,0,0,0,0,1,0,0,0,0
1305,0,0,1,12,0,0,0,0,0,0,0,0,0,0,7,9,9,1229,1577,0,0,0,0,0,4,0,0,0,0,0,0,0,2,0,0,0,0
1306,0,0,1,12,0,0,0,0,0,0,0,0,0,0,4,5,6,706,994,0,0,0,0,0,4,0,0,0,0,0,0,0,3,0,0,0,0
1307,90,202,1,11,0,0,0,0,0,0,0,0,0,0,8,8,10,1399,1414,26,0,0,26,0,4,0,0,0,0,0,0,0,1,0,0,0,0
1308,0,0,1,12,0,0,0,0,0,0,0,0,0,0,15,15,17,2599,2698,0,0,0,0,0,4,0,0,0,0,0,0,0,3,0,0,0,0
1309,147,204,1,12,0,0,0,0,0,0,0,0,0,0,2,2,3,377,397,26,0,0,26,0,4,0,0,0,0,0,0,0,0,0,0,0,0
1310,114,203,1,12,0,0,0,0,0,0,0,0,0,0,3,4,5,536,850,26,0,0,26,0,4,0,0,0,0,0,0,0,2,0,0,0,0
1311,90,202,1,12,0,0,0,0,0,0,0,0,0,0,16,16,18,2762,2762,26,0,0,26,0,4,0,0,0,0,0,0,0,0,0,0,0,0
1312,0,0,1,12,0,0,0,0,0,0,0,0,0,0,8,8,10,1386,1514,0,0,0,0,0,4,0,0,0,0,0,0,0,1,0,0,0,0
1313,0,0,1,12,0,0,0,0,0,0,0,0,0,0,5,5,7,906,972,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0
1314,147,204,1,12,0,0,0,0,0,0,0,0,0,0,2,2,4,375,486,26,0,0,26,0,4,0,0,0,0,0,0,0,1,0,0,0,0
1315,90,202,1,12,0,0,0,0,0,0,0,0,0,0,9,10,11,1574,1760,26,0,0,26,0,4,0,0,0,0,0,0,0,2,0,0,0,0
1316,90,202,1,12,0,0,0,0,0,0,0,0,0,0,11,11,13,1924,2030,26,0,0,26,0,4,0,0,0,0,0,0,0,1,0,0,0,0
1317,65,202,1,12,0,0,0,0,0,0,0,0,0,0,8,9,10,1394,1651,26,0,0,26,0,4,0,0,0,0,0,0,0,2,0,0,0,0
1318,29,200,1,11,0,1,1,0,0,0,0,0,0,0,1,1,3,227,227,26,26,26,26,0,4,0,0,0,0,0,0,0,0,0,0,0,0
1319,29,200,1,11,0,1,1,0,0,0,0,0,0,0,8,8,9,1421,1486,26,26,26,26,0,4,0,0,0,0,0,0,0,1,0,0,0,0
1320,29,200,1,11,0,1,1,0,0,0,0,0,0,0,6,6,8,1070,1093,26,26,26,26,0,4,0,0,0,0,0,0,0,1,0,0,0,0
1321,29,200,1,11,0,1,1,0,0,0,0,0,0,0,6,7,9,1093,1264,26,26,26,26,0,4,0,0,0,0,0,0,0,1,0,0,0,0
1322,29,200,1,11,0,1,1,0,0,0,0,0,0,0,14,14,15,2462,2462,26,26,26,26,0,4,0,0,0,0,0,0,0,0,0,0,0,0
1323,29,200,1,12,0,1,1,0,0,0,0,0,0,0,8,8,9,1428,1428,26,26,26,26,0,4,0,0,0,0,0,0,0,0,0,0,0,0
1324,65,202,1,12,0,0,0,0,0,0,0,0,0,0,12,13,14,2078,2351,26,0,0,26,0,4,0,0,0,0,0,0,0,3,0,0,0,0
1325,112,203,1,12,0,0,0,0,0,0,0,0,0,0,4,4,5,733,733,26,0,0,26,0,4,0,0,0,0,0,0,0,1,0,0,0,0
1326,29,200,1,13,0,1,1,0,0,0,0,0,0,0,12,13,14,2109,2263,26,26,26,26,0,4,0,0,0,0,0,0,0,1,0,0,0,0
1327,52,201,1,12,0,0,0,0,0,0,0,0,0,0,8,8,9,1406,1406,22,0,0,22,0,4,0,0,0,0,0,0,0,1,0,0,0,0
1328,136,204,1,12,0,0,0,0,0,0,0,0,0,0,3,3,4,535,535,26,0,0,26,0,4,0,0,0,0,0,0,0,0,0,0,0,0
1329,65,202,1,12,0,0,0,0,0,0,0,0,0,0,6,7,8,1033,1233,26,0,0,26,0,4,0,0,0,0,0,0,0,1,0,0,0,0
1330,156,205,2,0,0,0,0,0,0,0,0,0,0,0,2,2,3,392,470,26,0,0,26,0,4,0,0,0,0,0,0,0,0,0,0,0,0
1331,29,200,2,0,0,1,1,0,0,0,0,0,0,0,8,8,9,1419,1487,26,26,26,26,0,4,0,0,0,0,0,0,0,0,0,0,0,0
1332,136,204,3,0,0,0,0,0,0,0,0,0,0,0,0,0,2,48,48,26,0,0,26,0,4,0,0,0,0,0,0,0,0,0,0,0,0
1333,29,200,3,0,0,1,1,0,0,0,0,0,0,0,10,10,12,1773,1773,26,26,26,26,12,4,0,0,0,0,0,0,0,0,0,0,0,0
1334,29,200,5,0,0,1,1,0,0,0,0,0,0,0,20,22,22,3491,3819,26,26,26,26,0,4,0,0,0,0,0,0,0,3,0,0,0,0
1335,51,201,4,0,0,0,0,0,0,0,0,0,0,0,7,9,9,1208,1549,26,0,0,26,0,4,0,0,1,27,0,0,0,3,0,0,0,0
1336,0,0,4,0,0,0,0,0,0,0,0,0,0,0,11,12,13,1942,2165,9,0,0,9,0,4,0,0,0,0,0,0,0,1,0,0,0,0
1337,65,202,6,0,0,0,0,0,0,0,0,0,0,0,9,10,12,1588,1817,26,0,0,26,0,4,0,0,0,0,0,0,0,1,0,0,0,0
1338,51,201,7,0,0,0,0,0,0,0,0,0,0,0,7,7,8,1246,1246,26,0,0,26,0,4,0,0,0,0,0,0,0,1,0,0,0,0
1339,65,202,7,0,0,0,0,0,0,0,0,0,0,0,6,6,8,1041,1064,26,0,0,26,0,4,0,0,0,0,0,0,0,1,0,0,0,0
1340,29,200,9,0,0,0,1,1,0,0,0,0,0,0,3,3,5,563,563,26,26,26,26,8,4,0,0,0,0,0,0,0,0,0,0,0,0
1341,29,200,8,0,0,1,1,0,0,0,0,0,0,0,4,5,6,748,942,26,26,26,26,0,4,0,0,0,0,0,0,0,2,0,0,0,0
1342,29,200,9,0,0,1,1,0,0,0,0,0,0,0,11,11,12,1967,2024,26,26,26,26,0,4,0,0,0,0,0,0,0,1,0,0,0,0
1343,51,201,3,0,0,0,0,0,0,0,0,0,0,0,11,11,12,1927,2020,26,0,0,26,0,4,0,0,0,0,0,0,0,1,0,0,0,0
1344,51,201,6,0,0,0,0,0,0,0,0,0,0,0,14,15,16,2439,2671,26,0,0,26,0,4,0,0,0,0,0,0,0,1,0,0,0,0
1345,0,0,7,0,0,0,0,0,0,0,0,0,0,0,9,10,11,1575,1820,0,0,0,0,0,4,0,0,0,0,0,0,0,2,0,0,0,0
1346,65,202,3,0,0,0,0,0,0,0,0,0,0,0,7,7,8,1217,1217,26,0,0,26,0,4,0,0,0,0,0,0,0,1,0,0,0,0
1347,0,0,2,0,0,0,0,0,0,0,0,0,0,0,17,17,18,2930,2957,9,0,0,9,0,4,0,0,0,0,0,0,0,0,0,0,0,0
1348,0,0,7,0,0,0,0,0,0,0,0,0,0,0,7,7,9,1243,1243,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0
1349,0,0,2,0,0,0,0,0,0,0,0,0,0,0,7,7,8,1251,1251,0,0,0,0,0,4,0,0,0,0,0,0,0,1,0,0,0,0
1350,65,202,9,0,0,0,0,0,0,0,0,0,0,0,9,9,11,1571,1712,26,0,0,26,0,4,0,0,1,27,0,0,0,3,0,0,0,0
1351,0,0,1,12,0,0,0,0,0,0,0,0,0,0,11,12,13,1903,2229,0,0,0,0,0,4,0,0,0,0,0,0,0,2,0,0,0,0
1352,65,202,1,12,0,0,0,0,0,0,0,0,0,0,17,18,19,2949,3152,26,0,0,26,0,4,0,0,0,0,0,0,0,2,0,0,0,0
1353,65,202,1,12,0,0,0,0,0,0,0,0,0,0,10,10,12,1744,1744,26,0,0,26,0,4,0,0,0,0,0,0,0,0,0,0,0,0
1354,0,0,1,12,0,0,0,0,0,0,0,0,0,0,9,10,11,1570,1861,0,0,0,0,0,4,0,0,0,0,0,0,0,3,0,0,0,0
1355,65,202,1,12,0,0,0,0,0,0,0,0,0,0,5,5,7,861,936,26,0,0,26,0,4,0,0,0,0,0,0,0,0,0,0,0,0
1356,65,202,1,12,0,0,0,0,0,0,0,0,0,0,12,12,13,2085,2087,26,0,0,26,0,4,0,0,0,0,0,0,0,1,0,0,0,0
1357,65,202,1,11,0,0,0,0,0,0,0,0,0,0,4,6,8,713,1049,26,0,0,26,0,4,0,0,0,0,0,0,0,3,0,0,0,0
1358,0,0,1,12,0,0,0,0,0,0,0,0,0,0,17,17,19,2965,2965,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0
1359,0,0,1,12,0,0,0,0,0,0,0,0,0,0,13,13,14,2286,2286,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0
1360,0,0,1,12,0,0,0,0,0,0,0,0,0,0,13,13,15,2251,2397,0,0,0,0,0,4,0,0,0,0,0,0,0,1,0,0,0,0
1361,0,0,1,12,0,0,0,0,0,0,0,0,0,0,6,7,8,1076,1206,0,0,0,0,0,4,0,0,0,0,0,0,0,2,0,0,0,0
1362,0,0,1,11,0,0,0,0,0,0,0,0,0,0,6,7,8,1033,1223,0,0,0,0,0,4,0,0,0,0,0,0,0,2,0,0,0,0
1363,65,202,1,11,0,0,0,0,0,0,0,0,0,0,7,8,9,1215,1522,26,0,0,26,0,4,0,0,0,0,0,0,0,2,0,0,0,0
1364,26,200,1,12,0,1,1,0,0,0,0,0,0,0,10,11,12,1787,1964,26,26,26,26,0,4,0,0,0,0,0,0,0,2,0,0,0,0
1365,82,202,1,12,0,0,0,0,0,0,0,0,0,0,7,8,9,1246,1448,26,0,0,26,0,4,0,0,0,0,0,0,0,2,0,0,0,0
1366,34,201,1,12,0,0,0,0,0,0,0,0,0,0,3,3,4,554,554,26,0,0,26,0,4,0,0,0,0,0,0,0,0,0,0,0,0
1367,0,0,1,12,0,0,0,0,0,0,0,0,0,0,7,7,9,1214,1214,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0
